Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
507.9362262637038,380.9445786856164,380.9445786856164,507.9362262637038,281
780.5480951951771,562.1469705647019,562.1469705647019,857.3311827288213,597
711.7434554736468,831.9205284705433,681.5952118755675,1133.6064052230486,951
963.996492563416,913.356298141243,737.7516343529725,1194.5192897398579,1297
853.6312143791098,909.924478755933,772.9269186277139,1194.5192897398579,1627
759.4102938903357,884.2594546575001,786.5875744544818,1194.5192897398579,1948
873.8123970354575,886.3866244382374,805.3439774307205,1194.5192897398579,2286
894.1864539683083,890.6242770095807,812.5967500932563,1194.5192897398579,2631
861.2858854935148,868.8183921769647,819.4494029298858,1194.5192897398579,2968
799.5343437734774,844.2924336067475,818.9358867959547,1194.5192897398579,3282
981.94181386084,873.9824529710835,874.2064953625522,1194.5192897398579,3626
962.3492133381815,965.5378596137638,899.614064605767,1194.5192897398579,3994
706.9228170867727,900.3259954388301,887.8875887562098,1194.5192897398579,4317
962.2623562185254,867.9571847695313,890.5342419314247,1194.5192897398579,4666
741.6138718852313,907.4155391008262,887.3858008251883,1194.5192897398579,4997
865.2714052461467,936.0487980870445,900.8921106173335,1194.5192897398579,5359
1045.1821229177754,967.418582130701,903.5921923636811,1194.5192897398579,5721
866.4114828140812,935.5007642855883,909.867408072535,1194.5192897398579,6066
903.0084408184839,905.6327816650568,910.9550702612995,1194.5192897398579,6407
853.7675094267704,930.0987528365844,927.0286719185023,1194.5192897398579,6765
837.6932252752304,902.4595865610278,916.6504969792884,1194.5192897398579,7088
840.3045227188456,880.9594659362456,910.1129931829987,1194.5192897398579,7438
924.8815922002623,886.955650807368,913.9764280529959,1194.5192897398579,7758
931.3718392793093,884.7591148038146,913.4733791898553,1194.5192897398579,8091
868.5420492309815,901.2200839586491,912.7373370245606,1194.5192897398579,8428
866.4707944946451,893.2256940922068,904.9087583908878,1194.5192897398579,8774
909.4930807180614,902.9819529232072,899.8500111830618,1194.5192897398579,9112
1029.6707196797765,912.8671441853239,900.3820343708351,1194.5192897398579,9463
812.6018680951369,909.1618313642481,900.5558211229,1194.5192897398579,9799
959.3713125390948,913.6173851107071,897.0857608256597,1194.5192897398579,10154
936.5274326584338,913.9668828365204,902.8572803779986,1194.5192897398579,10488
899.749698929935,901.1950675927341,901.1328811569573,1194.5192897398579,10841
920.2835438079746,907.0014034717718,906.8664309108793,1194.5192897398579,11177
752.3874488180052,882.6486684336069,900.7107918829159,1194.5192897398579,11499
938.5677134239297,896.0438697111506,905.8311880613796,1231.3702597893082,11848
1041.6912050100739,909.8132747415066,904.0283080127757,1231.3702597893082,12190
1004.5155613883896,952.1817640468201,915.6711502861021,1231.3702597893082,12546
1098.9067721247688,951.5968075375774,911.7742406832264,1231.3702597893082,12890
1011.9616654593174,922.4144666126618,918.3216773357849,1231.3702597893082,13239
1259.0300680589728,971.4795198385257,923.3466676287902,1259.0300680589728,13609
849.9961775982314,918.8565195479762,919.299604678076,1259.0300680589728,13930
798.6258560009817,873.3716896440299,917.7819920390493,1259.0300680589728,14273
1047.1449397156114,954.2067687927986,928.7406777422814,1259.0300680589728,14644
799.1829507315584,907.1240819538731,922.6770747431026,1259.0300680589728,14958
882.2355328902311,880.007043503485,925.5333125007485,1259.0300680589728,15313
890.6021325012234,908.9477762968185,922.5039750541649,1259.0300680589728,15640
771.2106371020095,867.915896516029,908.68013899459,1259.0300680589728,15964
821.3821183043214,854.553658993104,903.0953453452702,1259.0300680589728,16289
815.4199802428344,835.830930340149,891.3634317400874,1259.0300680589728,16608
814.6101126099542,876.71443464758,884.142328307081,1259.0300680589728,16959
858.2607431721623,914.137505810297,890.4196289925516,1259.0300680589728,17310
861.9778224522546,916.1041524062427,892.6888208595237,1259.0300680589728,17653
907.790949044422,910.4107884769089,881.6604329293738,1259.0300680589728,17993
948.2671948677646,910.316849261797,893.3273743211083,1259.0300680589728,18327
933.4816465164098,933.2698083032998,892.3129858893368,1259.0300680589728,18670
790.2167972715813,895.8568149419367,890.709182050132,1259.0300680589728,18997
1221.378749551432,898.446273313825,898.419061248896,1259.0300680589728,19353
893.4233938793798,896.1220067416768,899.0228515998466,1259.0300680589728,19675
1039.0728372090248,906.3341830749375,912.5197117958537,1259.0300680589728,20024
841.4236556470626,936.9045157155591,911.0608678134424,1259.0300680589728,20364
851.8351879859376,880.8105575375339,905.854322141301,1259.0300680589728,20693
777.6066458123669,855.0788903316263,898.8558153985192,1259.0300680589728,21012
925.6790754340952,865.4611500868099,896.8643944632813,1259.0300680589728,21341
788.8120440485644,876.7014454683682,892.1327346398335,1259.0300680589728,21677
927.2236890576278,888.0524668661558,887.8209261758524,1259.0300680589728,22017
688.898651371379,881.8805004509355,889.3374717416332,1259.0300680589728,22343
955.3777798400704,855.5757745738181,879.246826427851,1259.0300680589728,22667
913.1400885596311,901.4158775331753,890.3962458999329,1259.0300680589728,23028
1063.75159483327,962.5953210822324,890.4990540293101,1259.0300680589728,23392
808.5616140121208,961.2916692669112,895.2736766102034,1259.0300680589728,23732
