epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,49629.99733049512,49629.99733049512,49629.99733049512,0.0,1,2025-08-25T07:57:12.932020
1,45655.12617810071,45655.12617810071,45655.12617810071,0.0,1,2025-08-25T07:57:23.909227
2,29776.75899700319,29776.75899700319,29776.75899700319,0.0,1,2025-08-25T07:57:35.144521
3,41696.090043925855,41696.090043925855,41696.090043925855,0.0,1,2025-08-25T07:57:46.110691
4,43683.37016494948,43683.37016494948,43683.37016494948,0.0,1,2025-08-25T07:57:57.425947
5,47653.55084192463,47653.55084192463,47653.55084192463,0.0,1,2025-08-25T07:58:08.801898
6,43675.432133751914,43675.432133751914,43675.432133751914,0.0,1,2025-08-25T07:58:20.043869
7,44674.790052165874,44674.790052165874,44674.790052165874,0.0,1,2025-08-25T07:58:31.444594
8,44673.11635609132,44673.11635609132,44673.11635609132,0.0,1,2025-08-25T07:58:42.900603
9,37716.92508879598,37716.92508879598,37716.92508879598,0.0,1,2025-08-25T07:58:53.897158
10,35738.745950335186,35738.745950335186,35738.745950335186,0.0,1,2025-08-25T07:59:05.709708
11,42691.06791094635,42691.06791094635,42691.06791094635,0.0,1,2025-08-25T07:59:17.130600
12,42677.25834675643,42677.25834675643,42677.25834675643,0.0,1,2025-08-25T07:59:28.232604
13,28790.758939397183,28790.758939397183,28790.758939397183,0.0,1,2025-08-25T07:59:39.574986
14,44678.32527466683,44678.32527466683,44678.32527466683,0.0,1,2025-08-25T07:59:50.956031
15,43677.01395617054,43677.01395617054,43677.01395617054,0.0,1,2025-08-25T08:00:02.365932
16,45656.049501603076,45656.049501603076,45656.049501603076,0.0,1,2025-08-25T08:00:13.789728
17,40692.85105453812,40692.85105453812,40692.85105453812,0.0,1,2025-08-25T08:00:24.811892
18,29788.344246595596,29788.344246595596,29788.344246595596,0.0,1,2025-08-25T08:00:36.250900
19,44666.346570675225,44666.346570675225,44666.346570675225,0.0,1,2025-08-25T08:00:46.999396
20,48636.72098248653,48636.72098248653,48636.72098248653,0.0,1,2025-08-25T08:00:58.659060
21,42689.36100507598,42689.36100507598,42689.36100507598,0.0,1,2025-08-25T08:01:10.156971
22,35745.83022079277,35745.83022079277,35745.83022079277,0.0,1,2025-08-25T08:01:21.449096
23,47647.31907919077,47647.31907919077,47647.31907919077,0.0,1,2025-08-25T08:01:32.144522
24,43688.227969050895,43688.227969050895,43688.227969050895,0.0,1,2025-08-25T08:01:43.608790
