epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-521.5520319423956,-521.5520319423956,-521.5520319423956,0.0,1,2025-08-24T23:12:47.006993
1,-544.1501264614923,-544.1501264614923,-544.1501264614923,0.0,1,2025-08-24T23:13:06.046075
2,-473.6083159861117,-473.6083159861117,-473.6083159861117,0.0,1,2025-08-24T23:13:25.648929
3,-434.35637001317605,-434.35637001317605,-434.35637001317605,0.0,1,2025-08-24T23:13:45.156364
4,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-24T23:14:04.738993
5,-440.01768681419003,-440.01768681419003,-440.01768681419003,0.0,1,2025-08-24T23:14:24.218387
6,-483.79609642204866,-483.79609642204866,-483.79609642204866,0.0,1,2025-08-24T23:14:42.630394
7,-440.01768681419003,-440.01768681419003,-440.01768681419003,0.0,1,2025-08-24T23:15:01.707191
8,-427.24197067280625,-427.24197067280625,-427.24197067280625,0.0,1,2025-08-24T23:15:20.874580
9,-435.4326960501349,-435.4326960501349,-435.4326960501349,0.0,1,2025-08-24T23:15:40.125540
10,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-24T23:15:59.694694
11,-465.1582080885304,-465.1582080885304,-465.1582080885304,0.0,1,2025-08-24T23:16:18.841817
12,-483.7188823582595,-483.7188823582595,-483.7188823582595,0.0,1,2025-08-24T23:16:37.948180
13,-443.42272462726794,-443.42272462726794,-443.42272462726794,0.0,1,2025-08-24T23:16:57.471368
14,-498.8783271002062,-498.8783271002062,-498.8783271002062,0.0,1,2025-08-24T23:17:16.415594
15,-510.0864394460552,-510.0864394460552,-510.0864394460552,0.0,1,2025-08-24T23:17:35.289985
16,-465.1582080885304,-465.1582080885304,-465.1582080885304,0.0,1,2025-08-24T23:17:54.778716
17,-483.4942863093729,-483.4942863093729,-483.4942863093729,0.0,1,2025-08-24T23:18:13.266957
18,-473.6083159861117,-473.6083159861117,-473.6083159861117,0.0,1,2025-08-24T23:18:32.063094
19,-467.34830163349255,-467.34830163349255,-467.34830163349255,0.0,1,2025-08-24T23:18:51.061976
20,-414.96814044165103,-414.96814044165103,-414.96814044165103,0.0,1,2025-08-24T23:19:10.338070
21,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-24T23:19:29.867503
22,-489.9060727750857,-489.9060727750857,-489.9060727750857,0.0,1,2025-08-24T23:19:49.339131
23,-510.0864394460552,-510.0864394460552,-510.0864394460552,0.0,1,2025-08-24T23:20:08.032892
24,-479.36116495275303,-479.36116495275303,-479.36116495275303,0.0,1,2025-08-24T23:20:27.480548
