Average Episodic Reward,Average Episodic N-Reward
33825.34974419478,33825.34974419478
33805.377269562334,33805.377269562334
33845.240753739796,33845.240753739796
33795.17970170659,33795.17970170659
33815.23565405435,33815.23565405435
33834.94329693338,33834.94329693338
33765.363634727175,33765.363634727175
33795.34000368066,33795.34000368066
33805.50090403781,33805.50090403781
33835.08409092849,33835.08409092849
33855.100679636824,33855.100679636824
33795.24116724919,33795.24116724919
33815.14838415918,33815.14838415918
33815.34310440861,33815.34310440861
33824.83246644965,33824.83246644965
33825.22794920921,33825.22794920921
33805.25812195594,33805.25812195594
33815.04386648227,33815.04386648227
33854.7038148063,33854.7038148063
33795.53217917061,33795.53217917061
33835.23736884632,33835.23736884632
33805.026708676945,33805.026708676945
33845.10698094369,33845.10698094369
33814.860248650446,33814.860248650446
33835.19726353835,33835.19726353835
25767.572777324734,25767.572777324734
21461.719614092992,21461.719614092992
22586.183339935928,22586.183339935928
23529.963911986262,23529.963911986262
22972.597621838762,22972.597621838762
24541.023844241936,24541.023844241936
24302.81557705905,24302.81557705905
23478.622600160234,23478.622600160234
23745.877155445804,23745.877155445804
23786.863572475537,23786.863572475537
23796.469816080906,23796.469816080906
23806.01842042415,23806.01842042415
23766.17458245476,23766.17458245476
23429.815118903363,23429.815118903363
23855.30208156167,23855.30208156167
23765.56203508508,23765.56203508508
23746.744609924735,23746.744609924735
23934.82662553067,23934.82662553067
23727.101573922726,23727.101573922726
23398.58155488689,23398.58155488689
23855.486512137926,23855.486512137926
23824.371811777324,23824.371811777324
24382.486796944406,24382.486796944406
23674.981562403416,23674.981562403416
29214.700891369408,29214.700891369408
27328.613905316946,27328.613905316946
23708.23238877625,23708.23238877625
23975.997715566275,23975.997715566275
24252.422943150144,24252.422943150144
23656.78941784288,23656.78941784288
24430.532376861993,24430.532376861993
25981.31652525465,25981.31652525465
21712.087660451987,21712.087660451987
25133.24652494209,25133.24652494209
22143.517777442277,22143.517777442277
22115.41615110034,22115.41615110034
21738.079023215272,21738.079023215272
21235.38755992497,21235.38755992497
21037.55324044396,21037.55324044396
19320.37933625553,19320.37933625553
19233.07726126981,19233.07726126981
19590.428651397975,19590.428651397975
19588.59692408119,19588.59692408119
20570.642872804638,20570.642872804638
20880.418401504117,20880.418401504117
20124.002380625803,20124.002380625803
19588.464580232358,19588.464580232358
19688.648766011393,19688.648766011393
19142.809066533024,19142.809066533024
18924.482706453124,18924.482706453124
18882.486638905804,18882.486638905804
19000.107403954422,19000.107403954422
20638.783264400037,20638.783264400037
20490.27180872894,20490.27180872894
20333.903764462528,20333.903764462528
20175.369840358562,20175.369840358562
20433.807792635635,20433.807792635635
20770.050352012102,20770.050352012102
20889.120993354438,20889.120993354438
20691.92088433349,20691.92088433349
19984.47674965462,19984.47674965462
19845.76901018226,19845.76901018226
20383.43682087129,20383.43682087129
20461.67914206667,20461.67914206667
21503.52142240707,21503.52142240707
20997.40841643161,20997.40841643161
20778.94507425965,20778.94507425965
20630.550857111768,20630.550857111768
20779.116727638975,20779.116727638975
20739.830520542073,20739.830520542073
20670.33824672208,20670.33824672208
20650.99978823018,20650.99978823018
