epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,381.9842470036307,381.9842470036307,381.9842470036307,0.0,1,2025-08-29T07:55:12.364174
1,413.93954046987767,413.93954046987767,413.93954046987767,0.0,1,2025-08-29T07:55:13.711249
2,365.8801036174656,365.8801036174656,365.8801036174656,0.0,1,2025-08-29T07:55:15.063448
3,365.8801036174656,365.8801036174656,365.8801036174656,0.0,1,2025-08-29T07:55:16.426111
4,462.7909795731623,462.7909795731623,462.7909795731623,0.0,1,2025-08-29T07:55:17.784674
5,365.8801036174656,365.8801036174656,365.8801036174656,0.0,1,2025-08-29T07:55:19.144245
6,457.64786676301554,457.64786676301554,457.64786676301554,0.0,1,2025-08-29T07:55:20.493123
7,416.84147943897085,416.84147943897085,416.84147943897085,0.0,1,2025-08-29T07:55:21.736630
8,416.02996391911785,416.02996391911785,416.02996391911785,0.0,1,2025-08-29T07:55:23.086165
9,365.8801036174656,365.8801036174656,365.8801036174656,0.0,1,2025-08-29T07:55:24.435507
10,416.84147943897085,416.84147943897085,416.84147943897085,0.0,1,2025-08-29T07:55:26.117446
11,445.08131786883786,445.08131786883786,445.08131786883786,0.0,1,2025-08-29T07:55:27.479638
12,421.28779397833387,421.28779397833387,421.28779397833387,0.0,1,2025-08-29T07:55:28.832800
13,431.72763732593444,431.72763732593444,431.72763732593444,0.0,1,2025-08-29T07:55:30.194237
14,416.02996391911785,416.02996391911785,416.02996391911785,0.0,1,2025-08-29T07:55:31.490794
15,365.8801036174656,365.8801036174656,365.8801036174656,0.0,1,2025-08-29T07:55:32.768225
16,439.5996067358177,439.5996067358177,439.5996067358177,0.0,1,2025-08-29T07:55:34.113035
17,396.5059807186252,396.5059807186252,396.5059807186252,0.0,1,2025-08-29T07:55:35.463336
18,389.9791924645364,389.9791924645364,389.9791924645364,0.0,1,2025-08-29T07:55:36.817562
19,472.40198612786503,472.40198612786503,472.40198612786503,0.0,1,2025-08-29T07:55:38.118288
20,423.0472004821657,423.0472004821657,423.0472004821657,0.0,1,2025-08-29T07:55:39.813086
21,396.5059807186252,396.5059807186252,396.5059807186252,0.0,1,2025-08-29T07:55:41.193316
22,415.36088997774334,415.36088997774334,415.36088997774334,0.0,1,2025-08-29T07:55:42.372036
23,470.9042397146001,470.9042397146001,470.9042397146001,0.0,1,2025-08-29T07:55:43.351419
24,423.93272321098374,423.93272321098374,423.93272321098374,0.0,1,2025-08-29T07:55:44.706371
