epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-590.2427685941694,-590.2427685941694,-590.2427685941694,0.0,1,2025-08-24T22:32:50.021850
1,-466.98909420713113,-466.98909420713113,-466.98909420713113,0.0,1,2025-08-24T22:33:01.029625
2,-466.98909420713113,-466.98909420713113,-466.98909420713113,0.0,1,2025-08-24T22:33:12.814569
3,-570.9506316460473,-570.9506316460473,-570.9506316460473,0.0,1,2025-08-24T22:33:23.743287
4,-763.3028539307275,-763.3028539307275,-763.3028539307275,0.0,1,2025-08-24T22:33:33.489780
5,-466.98909420713113,-466.98909420713113,-466.98909420713113,0.0,1,2025-08-24T22:33:44.984375
6,-615.5493831372075,-615.5493831372075,-615.5493831372075,0.0,1,2025-08-24T22:33:56.705921
7,-625.1816698620655,-625.1816698620655,-625.1816698620655,0.0,1,2025-08-24T22:34:08.273888
8,-582.5449837232611,-582.5449837232611,-582.5449837232611,0.0,1,2025-08-24T22:34:17.841947
9,-768.1685144360775,-768.1685144360775,-768.1685144360775,0.0,1,2025-08-24T22:34:29.301042
10,-466.98909420713113,-466.98909420713113,-466.98909420713113,0.0,1,2025-08-24T22:34:40.527927
11,-464.81248090678235,-464.81248090678235,-464.81248090678235,0.0,1,2025-08-24T22:34:52.209144
12,-725.6783665250309,-725.6783665250309,-725.6783665250309,0.0,1,2025-08-24T22:35:01.678102
13,-730.5557805873188,-730.5557805873188,-730.5557805873188,0.0,1,2025-08-24T22:35:13.459254
14,-725.6783665250309,-725.6783665250309,-725.6783665250309,0.0,1,2025-08-24T22:35:24.974355
15,-628.0093367232598,-628.0093367232598,-628.0093367232598,0.0,1,2025-08-24T22:35:36.369367
16,-623.1115094747051,-623.1115094747051,-623.1115094747051,0.0,1,2025-08-24T22:35:46.112984
17,-628.9392526433908,-628.9392526433908,-628.9392526433908,0.0,1,2025-08-24T22:35:57.759958
18,-563.4797105445082,-563.4797105445082,-563.4797105445082,0.0,1,2025-08-24T22:36:09.214783
19,-768.1685144360775,-768.1685144360775,-768.1685144360775,0.0,1,2025-08-24T22:36:20.890395
20,-724.0940829332051,-724.0940829332051,-724.0940829332051,0.0,1,2025-08-24T22:36:30.617107
21,-768.1685144360775,-768.1685144360775,-768.1685144360775,0.0,1,2025-08-24T22:36:42.397465
22,-435.0541722812945,-435.0541722812945,-435.0541722812945,0.0,1,2025-08-24T22:36:54.023786
23,-607.4887223237072,-607.4887223237072,-607.4887223237072,0.0,1,2025-08-24T22:37:05.157467
24,-464.81248090678235,-464.81248090678235,-464.81248090678235,0.0,1,2025-08-24T22:37:13.976658
