epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,68477.3831667543,68477.3831667543,68477.3831667543,0.0,1,2025-08-24T23:45:10.768208
1,54593.64811235741,54593.64811235741,54593.64811235741,0.0,1,2025-08-24T23:45:26.614535
2,50627.06922692289,50627.06922692289,50627.06922692289,0.0,1,2025-08-24T23:45:42.097295
3,66501.88203909628,66501.88203909628,66501.88203909628,0.0,1,2025-08-24T23:45:56.333798
4,64513.8819242458,64513.8819242458,64513.8819242458,0.0,1,2025-08-24T23:46:10.473288
5,63544.50581219248,63544.50581219248,63544.50581219248,0.0,1,2025-08-24T23:46:24.724119
6,47659.53470779675,47659.53470779675,47659.53470779675,0.0,1,2025-08-24T23:46:38.791735
7,69468.83384253246,69468.83384253246,69468.83384253246,0.0,1,2025-08-24T23:46:52.411779
8,59539.94967171318,59539.94967171318,59539.94967171318,0.0,1,2025-08-24T23:47:06.734883
9,58546.61270684303,58546.61270684303,58546.61270684303,0.0,1,2025-08-24T23:47:21.175666
10,42692.97459402147,42692.97459402147,42692.97459402147,0.0,1,2025-08-24T23:47:35.679742
11,76422.63433882041,76422.63433882041,76422.63433882041,0.0,1,2025-08-24T23:47:50.100290
12,53602.1408347592,53602.1408347592,53602.1408347592,0.0,1,2025-08-24T23:48:04.533281
13,49639.9481740577,49639.9481740577,49639.9481740577,0.0,1,2025-08-24T23:48:18.996829
14,63520.387071140314,63520.387071140314,63520.387071140314,0.0,1,2025-08-24T23:48:33.070156
15,44655.50940926143,44655.50940926143,44655.50940926143,0.0,1,2025-08-24T23:48:46.535085
16,52606.71785505023,52606.71785505023,52606.71785505023,0.0,1,2025-08-24T23:49:00.002241
17,59577.27938426245,59577.27938426245,59577.27938426245,0.0,1,2025-08-24T23:49:14.468557
18,58534.513873683696,58534.513873683696,58534.513873683696,0.0,1,2025-08-24T23:49:28.615634
19,56556.8436389013,56556.8436389013,56556.8436389013,0.0,1,2025-08-24T23:49:42.952546
20,61540.64809433304,61540.64809433304,61540.64809433304,0.0,1,2025-08-24T23:49:57.714648
21,59543.68347583293,59543.68347583293,59543.68347583293,0.0,1,2025-08-24T23:50:11.929090
22,61552.46037286734,61552.46037286734,61552.46037286734,0.0,1,2025-08-24T23:50:25.881961
23,57561.38399701128,57561.38399701128,57561.38399701128,0.0,1,2025-08-24T23:50:39.937165
24,57583.595138565215,57583.595138565215,57583.595138565215,0.0,1,2025-08-24T23:50:54.015299
