Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
537.0761838555261,1074.6000790770083,1074.6000790770083,1367.6219846143833,408
1190.798181718102,1132.3303085270213,1132.3303085270213,1367.6219846143833,832
1426.8421894459163,1336.9409501510277,1249.4939931263546,1613.9670005211826,1278
1397.6937730880386,1415.6733979180358,1274.0018532225283,1613.9670005211826,1701
1300.143568693757,1352.5947904437107,1290.7343120532971,1613.9670005211826,2128
1169.9615885188446,1414.5754210322164,1320.8597091590912,1685.2745184908897,2574
1497.981336113367,1451.43736412652,1336.6494697885037,1685.2745184908897,3020
1525.0986134675152,1464.1406012107736,1356.6799321720118,1685.2745184908897,3481
1401.7574550477088,1466.311282686549,1365.4632059880691,1685.2745184908897,3935
1539.06033196012,1455.629789155385,1376.4699035686863,1685.2745184908897,4376
1417.117197829612,1447.0581914051752,1410.8685157625964,1685.2745184908897,4817
1192.405939122401,1404.766251303376,1430.9570921239574,1685.2745184908897,5258
1581.7803772802654,1433.6600675611894,1430.2123392446288,1685.2745184908897,5692
1432.0759419802864,1463.657247259289,1440.553861992208,1685.2745184908897,6140
1224.2585029210532,1469.612631770684,1453.6159075100236,1685.2745184908897,6598
1611.9834208705527,1494.419800527028,1456.5227378911702,1685.2745184908897,7058
1578.4248935400597,1457.1103726863062,1454.7505092219808,1685.2745184908897,7492
1872.1493048785487,1468.213076908646,1457.3372330307448,1872.1493048785487,7952
1517.806926992475,1463.313755895791,1454.1510038638291,1872.1493048785487,8383
1516.775972045967,1445.4521017500542,1455.3016955496787,1872.1493048785487,8833
1418.081713673525,1459.4849924100108,1456.6363640647965,1872.1493048785487,9266
1802.164333267246,1530.4929694753484,1480.447039184073,1872.1493048785487,9745
1462.8222945569873,1583.5159631758356,1486.6075431877255,1872.1493048785487,10210
1635.01076083696,1550.2562162741328,1497.7668329870419,1872.1493048785487,10671
1528.6410703190672,1474.3139000493845,1487.5477968434654,1872.1493048785487,11104
1285.7235581879777,1358.9312904236954,1470.6691309663756,1872.1493048785487,11527
1335.4077674531459,1320.6365963295432,1460.2530415721133,1872.1493048785487,11949
1111.4829278391983,1389.722249202079,1454.9709654250619,1872.1493048785487,12399
1311.1890808655648,1455.9260221461284,1458.7754948221805,1872.1493048785487,12834
1345.8677705304963,1487.9124503755381,1463.4630351501587,1872.1493048785487,13287
1472.2396041506513,1538.2086923812717,1474.520234816433,1872.1493048785487,13753
1417.6491717268382,1489.0198608890755,1455.1684134329041,1872.1493048785487,14189
1252.422273733082,1400.2621440019527,1437.8694709816561,1872.1493048785487,14620
1442.6958496596167,1361.932830455184,1417.5037362691144,1872.1493048785487,15066
1493.3347149266342,1358.8750677411826,1414.7817045200159,1872.1493048785487,15491
1263.1958812786118,1440.0765094932517,1433.7327800830258,1872.1493048785487,15941
1533.7712408950763,1549.03230623224,1460.4608465005554,1872.1493048785487,16412
1365.4170850418213,1507.2122703466762,1457.2307843119454,1872.1493048785487,16838
1614.837721470906,1467.3204312564926,1462.7397283226278,1872.1493048785487,17279
1542.9240184943267,1484.93005532825,1456.634305302488,1872.1493048785487,17732
1477.5732720113258,1412.599930220736,1437.617975890521,1872.1493048785487,18156
1531.512947003866,1427.772278808179,1444.3847888863081,1872.1493048785487,18605
1619.2896085878447,1509.9280141459512,1459.5511499193203,1872.1493048785487,19061
1128.698411140588,1496.5742434778417,1471.3130714908395,1904.4925828767505,19509
1329.1489104095112,1429.7517293477504,1473.726482240634,1904.4925828767505,19935
1363.3542619427649,1516.328529259194,1486.5634754440282,2006.236296015908,20412
1293.2404021341597,1554.783174476838,1474.8766558895536,2006.236296015908,20863
1328.6006097639893,1454.1872617177467,1475.9584737182422,2006.236296015908,21311
1295.1794725814314,1420.4655800783564,1465.505685653926,2006.236296015908,21747
1211.8957068597383,1394.3532961694862,1457.8431218864894,2006.236296015908,22185
1513.2298102735313,1437.2938808583003,1470.4444757814395,2006.236296015908,22631
1526.470464683926,1529.7155486798424,1478.2317758608222,2006.236296015908,23087
1381.0131293918196,1525.6511552796364,1473.5891040081763,2006.236296015908,23537
1265.2434710239854,1494.1675352260559,1477.7504342104655,2006.236296015908,24000
1437.7453447857438,1470.4978117424,1481.7383204871062,2006.236296015908,24432
1680.2774380239193,1497.0163965779595,1473.8880076742178,2006.236296015908,24900
1461.220854886327,1471.5912690446357,1465.0999394006658,2006.236296015908,25332
1245.717367933035,1423.708244734276,1467.7922042775235,2006.236296015908,25785
1381.5637125744634,1500.564967979634,1481.119816980921,2006.236296015908,26251
1571.4792598984936,1485.9539908391039,1486.112343211448,2006.236296015908,26682
1328.9987731477875,1404.6480310985435,1474.59064702897,2006.236296015908,27126
1560.8338412199519,1438.708678860255,1467.91096924753,2006.236296015908,27585
1490.0381010794363,1507.7279019077043,1471.0059963545832,2006.236296015908,28038
1517.3261897730958,1497.244130371589,1468.526288276637,2006.236296015908,28484
1365.9769440423643,1482.7107325499906,1473.4485805161019,2006.236296015908,28941
1526.8563454107505,1429.1949741381736,1454.9620037886793,2006.236296015908,29359
1430.6565157000666,1443.095801477892,1467.749487002753,2006.236296015908,29807
1364.9235027552506,1490.0541424563655,1468.2311833330975,2006.236296015908,30254
1734.6402247184865,1559.0515503121692,1479.44680346926,2006.236296015908,30737
1524.5727642057868,1549.6491314894097,1480.9702114631589,2006.236296015908,31174
1378.9267414896617,1537.8038383630296,1506.0779649221572,2006.236296015908,31656
1303.4778670205637,1568.0216276988097,1506.8328012308696,2006.236296015908,32111
1962.84801308964,1579.3818735762716,1520.4087592558706,2006.236296015908,32594
1636.3847736377008,1608.6160763572866,1529.1071904280088,2006.236296015908,33064
1213.127657108407,1523.0844676661534,1528.4835062791028,2006.236296015908,33515
1470.1646016763887,1442.0260844650504,1531.6734124933844,2006.236296015908,33945
1428.588223724921,1447.382859956356,1529.3409179747957,2006.236296015908,34394
1647.1939588720409,1464.8329851477306,1526.6291810316573,2006.236296015908,34836
1329.4611869818102,1509.7195155646605,1519.4745110252943,2006.236296015908,35291
1305.9365769496849,1534.2150849450613,1523.5423717227875,2006.236296015908,35753
1436.718083925656,1484.3770843835218,1508.7891602293928,2006.236296015908,36192
1709.0641485680899,1464.571897954585,1502.852425773943,2006.236296015908,36633
1580.9263563721593,1454.38682710942,1483.7901509360224,2006.236296015908,37078
1309.9952749818688,1460.637109232327,1473.2566323489507,2006.236296015908,37523
1452.643920110865,1432.8679387979773,1465.746845162387,2006.236296015908,37958
1089.6773837515764,1381.143615776507,1461.0801386112423,2006.236296015908,38382
1640.311829524085,1425.7335139035326,1461.4169759518225,2006.236296015908,38822
1472.669615885043,1506.647743645519,1469.4430903107998,2006.236296015908,39282
1601.4754391169943,1499.5558503798966,1459.3842429148697,2006.236296015908,39728
1384.0008327226244,1500.9591636045793,1462.7919060427034,2006.236296015908,40183
1334.0577074197104,1458.1016761256449,1454.129161263294,2006.236296015908,40611
1388.1597259568582,1438.772234978077,1457.6319734474016,2006.236296015908,41070
