Average Episodic Reward,Average Episodic N-Reward
27748.214156021666,27748.214156021666
27651.948982981197,27651.948982981197
27767.370906775872,27767.370906775872
27666.933789929444,27666.933789929444
27690.912058265265,27690.912058265265
27638.70092022434,27638.70092022434
27692.906515578255,27692.906515578255
27745.07663261106,27745.07663261106
27904.94641755011,27904.94641755011
27679.99881413871,27679.99881413871
27448.29477089773,27448.29477089773
27640.67694978915,27640.67694978915
27667.494390324573,27667.494390324573
27641.217391364753,27641.217391364753
27595.895231710776,27595.895231710776
27796.305130425873,27796.305130425873
27689.269523504725,27689.269523504725
27576.16991676977,27576.16991676977
27603.270893924888,27603.270893924888
27729.925767626064,27729.925767626064
27764.222623012924,27764.222623012924
27550.71259412888,27550.71259412888
27830.95807496689,27830.95807496689
27656.913646169967,27656.913646169967
27719.78186456382,27719.78186456382
27938.71116273229,27938.71116273229
27862.16825086061,27862.16825086061
27751.420009748657,27751.420009748657
27800.425880853556,27800.425880853556
27744.828924835158,27744.828924835158
27854.703441586666,27854.703441586666
27620.94580991591,27620.94580991591
27697.903975577705,27697.903975577705
27823.189481565525,27823.189481565525
27841.091199019014,27841.091199019014
27539.108118782256,27539.108118782256
27449.666147813827,27449.666147813827
27578.357230371792,27578.357230371792
27764.043335790102,27764.043335790102
27778.270586498154,27778.270586498154
27641.555875844468,27641.555875844468
27661.989726088712,27661.989726088712
27712.107908578142,27712.107908578142
27759.90089600473,27759.90089600473
27836.665106386634,27836.665106386634
27723.417199905092,27723.417199905092
27608.941971443823,27608.941971443823
27349.73307093362,27349.73307093362
27718.741467579737,27718.741467579737
27685.80753354273,27685.80753354273
27628.012122483997,27628.012122483997
27695.518696511852,27695.518696511852
27604.76673978813,27604.76673978813
27584.270096659824,27584.270096659824
27936.91809659006,27936.91809659006
27760.913489342383,27760.913489342383
27685.704905935927,27685.704905935927
27847.094459278727,27847.094459278727
27642.481490918697,27642.481490918697
27520.8877639177,27520.8877639177
27681.835676119612,27681.835676119612
27432.55675983285,27432.55675983285
27905.93465165814,27905.93465165814
27887.146094530068,27887.146094530068
27787.228127253475,27787.228127253475
27717.110225141616,27717.110225141616
27776.116738586454,27776.116738586454
27502.420471428068,27502.420471428068
27786.56204248524,27786.56204248524
27789.159601945303,27789.159601945303
27850.511451306036,27850.511451306036
27649.02809278427,27649.02809278427
27612.037594317062,27612.037594317062
27513.29389976353,27513.29389976353
27485.677491544935,27485.677491544935
27532.70304146346,27532.70304146346
27663.72996017066,27663.72996017066
27801.99115509921,27801.99115509921
27626.672494250848,27626.672494250848
27741.238850402806,27741.238850402806
27896.6964869445,27896.6964869445
27707.98833756237,27707.98833756237
