step,bc_loss,ql_loss,actor_loss,critic_loss
72,1.2371784448623657,-1.0763864517211914,0.16079199314117432,160.19744873046875
73,0.9791215658187866,-0.9190382957458496,0.06008327007293701,147.33544921875
74,1.0641506910324097,-1.093327283859253,-0.02917659282684326,1252.346435546875
75,0.9579843282699585,-1.0910249948501587,-0.1330406665802002,257.00653076171875
76,0.9517962336540222,-0.9210202097892761,0.030776023864746094,146.10360717773438
77,1.0228149890899658,-0.920703113079071,0.10211187601089478,250.66229248046875
78,1.0220019817352295,-1.0686372518539429,-0.04663527011871338,224.0959930419922
79,1.0396404266357422,-0.9237743616104126,0.11586606502532959,662.8338623046875
80,1.0567569732666016,-0.9304205179214478,0.1263364553451538,1677.9254150390625
81,1.001598596572876,-0.9404165148735046,0.06118208169937134,714.8355102539062
82,0.9715914726257324,-1.0584129095077515,-0.08682143688201904,217.50547790527344
83,0.9515895843505859,-0.9410594701766968,0.01053011417388916,678.3526611328125
84,1.0461292266845703,-0.926162600517273,0.11996662616729736,1170.575927734375
85,1.0458303689956665,-1.0643826723098755,-0.018552303314208984,177.2240753173828
86,1.014284372329712,-1.0659888982772827,-0.0517045259475708,225.61077880859375
87,1.1594442129135132,-1.078296422958374,0.08114778995513916,146.91737365722656
88,0.9054984450340271,-1.0856473445892334,-0.1801488995552063,1535.41259765625
89,1.092820644378662,-0.9278959035873413,0.1649247407913208,227.61402893066406
90,1.1379350423812866,-0.9268630146980286,0.21107202768325806,599.005859375
91,0.8725811839103699,-1.0849401950836182,-0.2123590111732483,1185.0267333984375
92,1.0981438159942627,-1.0765221118927002,0.0216217041015625,731.608642578125
93,1.0592609643936157,-0.9285759925842285,0.1306849718093872,619.6697387695312
94,1.0546085834503174,-1.0770539045333862,-0.022445321083068848,175.7344207763672
95,0.9568766355514526,-1.0802770853042603,-0.12340044975280762,1017.7432861328125
96,0.9920715093612671,-1.0813018083572388,-0.08923029899597168,696.8231201171875
97,0.9511275291442871,-1.0882344245910645,-0.13710689544677734,233.43475341796875
98,0.906772792339325,-1.0779197216033936,-0.1711469292640686,1646.76025390625
99,0.99765944480896,-0.9249579906463623,0.07270145416259766,687.4660034179688
100,1.0229755640029907,-1.0714367628097534,-0.048461198806762695,618.61376953125
101,0.9942668676376343,-0.9414054155349731,0.05286145210266113,184.86190795898438
102,0.9875417947769165,-0.927841067314148,0.059700727462768555,691.2728271484375
103,1.0526126623153687,-1.0712625980377197,-0.018649935722351074,1488.786865234375
104,1.058326005935669,-0.9332801103591919,0.12504589557647705,602.1654052734375
105,0.9875210523605347,-1.0892356634140015,-0.1017146110534668,201.9027099609375
106,0.9570159912109375,-1.0757722854614258,-0.11875629425048828,602.8218994140625
107,1.0011160373687744,-0.9355764985084534,0.06553953886032104,187.37677001953125
108,0.8766148090362549,-1.071805477142334,-0.1951906681060791,1097.023193359375
109,0.9709039926528931,-0.9270666241645813,0.04383736848831177,637.8251953125
110,1.1109099388122559,-1.0753324031829834,0.03557753562927246,190.26663208007812
111,1.0878359079360962,-1.0653021335601807,0.022533774375915527,612.6143188476562
112,1.1744683980941772,-1.074303150177002,0.10016524791717529,745.130126953125
113,1.0254911184310913,-1.0861363410949707,-0.060645222663879395,1144.146240234375
114,1.049939513206482,-0.9247637987136841,0.12517571449279785,186.96981811523438
115,0.9914442300796509,-0.9177169799804688,0.07372725009918213,186.9085235595703
116,0.9947021007537842,-1.0705493688583374,-0.07584726810455322,210.55384826660156
117,0.9319859743118286,-1.0832170248031616,-0.151231050491333,673.966552734375
118,1.0496472120285034,-1.0733206272125244,-0.023673415184020996,688.2777709960938
119,1.0375500917434692,-0.9381332993507385,0.09941679239273071,658.7758178710938
120,0.9514421820640564,-0.929270327091217,0.022171854972839355,204.95391845703125
121,0.9900254011154175,-0.9277284741401672,0.062296926975250244,726.107421875
122,0.9710655212402344,-1.07656729221344,-0.10550177097320557,649.041259765625
123,0.9233352541923523,-0.9311997294425964,-0.00786447525024414,191.26089477539062
124,1.1225969791412354,-1.0952072143554688,0.0273897647857666,129.85337829589844
125,0.915456235408783,-0.9207540154457092,-0.0052977800369262695,200.86534118652344
126,1.043591856956482,-0.9206826686859131,0.12290918827056885,651.6080322265625
127,1.000632643699646,-1.0803645849227905,-0.07973194122314453,177.59933471679688
128,0.9909000396728516,-0.923137903213501,0.06776213645935059,1001.728271484375
129,1.0164611339569092,-1.0877723693847656,-0.07131123542785645,590.9412841796875
130,0.9650537371635437,-0.9264813661575317,0.03857237100601196,166.39129638671875
131,0.9747309684753418,-1.0899615287780762,-0.11523056030273438,1010.5391845703125
132,0.8764988780021667,-0.9187930822372437,-0.042294204235076904,154.6297607421875
133,1.0477010011672974,-0.9207943081855774,0.12690669298171997,1078.1513671875
134,0.9989470839500427,-1.0929449796676636,-0.09399789571762085,172.68896484375
135,0.8173791766166687,-1.0975388288497925,-0.2801596522331238,944.025146484375
136,1.0046800374984741,-0.9204880595207214,0.08419197797775269,697.9678955078125
137,1.0160257816314697,-0.9182918071746826,0.09773397445678711,513.5372924804688
138,1.077245831489563,-0.9208993315696716,0.15634649991989136,181.7340850830078
139,0.9153085947036743,-1.09853196144104,-0.18322336673736572,170.001220703125
140,1.0682685375213623,-1.0888727903366089,-0.020604252815246582,636.563720703125
141,0.8951377868652344,-0.9138370156288147,-0.018699228763580322,170.8741912841797
142,1.049006700515747,-1.0940543413162231,-0.045047640800476074,597.4090576171875
143,1.1041964292526245,-0.9092953205108643,0.19490110874176025,564.1874389648438
144,0.9541584849357605,-1.089381217956543,-0.13522273302078247,150.85751342773438
145,0.9989678859710693,-1.090460181236267,-0.09149229526519775,525.330078125
146,1.1576526165008545,-1.0851447582244873,0.07250785827636719,163.65008544921875
147,1.0420715808868408,-0.9031170010566711,0.13895457983016968,118.88098907470703
148,1.0276238918304443,-1.0956388711929321,-0.06801497936248779,985.1976318359375
149,1.1125099658966064,-1.1000064611434937,0.012503504753112793,590.5241088867188
150,0.928899884223938,-1.095076560974121,-0.1661766767501831,172.209228515625
151,0.878276526927948,-1.0950279235839844,-0.21675139665603638,988.0120849609375
152,0.9905352592468262,-0.9162455201148987,0.07428973913192749,164.64349365234375
153,1.0269933938980103,-1.0824201107025146,-0.055426716804504395,114.16268157958984
154,0.9974914789199829,-0.9207109808921814,0.07678049802780151,144.83221435546875
155,0.9877176284790039,-1.0951038599014282,-0.10738623142242432,134.4810028076172
156,1.0882384777069092,-0.903425395488739,0.18481308221817017,1016.5672607421875
157,0.9874836206436157,-1.1152451038360596,-0.12776148319244385,582.222900390625
158,0.8963901996612549,-1.1079010963439941,-0.21151089668273926,615.927490234375
159,1.0173850059509277,-0.9047448039054871,0.11264020204544067,171.0362091064453
160,1.0824222564697266,-0.8966916799545288,0.18573057651519775,131.2133331298828
161,1.0035083293914795,-1.1142125129699707,-0.11070418357849121,134.688720703125
162,1.0605709552764893,-0.9029969573020935,0.15757399797439575,917.3153076171875
163,0.9012688398361206,-1.1170910596847534,-0.2158222198486328,951.04638671875
164,0.9901905059814453,-0.9048765301704407,0.08531397581100464,142.9137725830078
165,1.0104811191558838,-1.1061259508132935,-0.09564483165740967,556.5064697265625
166,0.9709087610244751,-0.9012372493743896,0.06967151165008545,165.54617309570312
167,1.01947820186615,-0.9106703996658325,0.10880780220031738,132.08221435546875
168,0.878813624382019,-0.901311993598938,-0.022498369216918945,1247.9365234375
169,0.9649509191513062,-1.102959394454956,-0.1380084753036499,666.7000122070312
170,0.9750512838363647,-1.0925794839859009,-0.11752820014953613,165.15481567382812
171,1.036982536315918,-1.09740149974823,-0.06041896343231201,513.8099365234375
172,0.9857658743858337,-1.0912986993789673,-0.10553282499313354,151.54638671875
173,1.1603114604949951,-1.1023906469345093,0.05792081356048584,544.4029541015625
174,0.9442057013511658,-0.8911933302879333,0.05301237106323242,126.76179504394531
175,1.0200402736663818,-0.8994237780570984,0.12061649560928345,103.56758117675781
176,0.9895997047424316,-1.1256974935531616,-0.13609778881072998,129.23336791992188
177,1.0354976654052734,-1.11345374584198,-0.07795608043670654,131.98086547851562
178,1.068727970123291,-0.8680533766746521,0.20067459344863892,122.94975280761719
179,1.1410325765609741,-1.1226909160614014,0.018341660499572754,154.625244140625
180,0.8823459148406982,-0.8792201280593872,0.003125786781311035,580.3135986328125
181,0.9901637434959412,-1.1096091270446777,-0.11944538354873657,529.591552734375
182,1.1073927879333496,-1.1210174560546875,-0.01362466812133789,166.78704833984375
183,0.9562551379203796,-1.1225601434707642,-0.16630500555038452,179.2241973876953
184,0.9495347738265991,-1.1077710390090942,-0.15823626518249512,122.92622375488281
185,1.0764565467834473,-1.125052571296692,-0.04859602451324463,499.0401916503906
186,0.9710272550582886,-0.8861703872680664,0.08485686779022217,137.85638427734375
187,0.9958107471466064,-0.8918720483779907,0.10393869876861572,153.16407775878906
188,1.0981910228729248,-0.8978580236434937,0.20033299922943115,137.39166259765625
189,0.9713694453239441,-0.9019851684570312,0.06938427686691284,174.2418670654297
190,0.9264322519302368,-1.1091004610061646,-0.18266820907592773,125.19770812988281
191,1.0652951002120972,-0.9028777480125427,0.16241735219955444,168.90438842773438
192,1.0258195400238037,-0.8959363102912903,0.12988322973251343,507.6416320800781
193,0.9635242223739624,-1.1076340675354004,-0.144109845161438,526.6005859375
194,0.9574817419052124,-1.106691598892212,-0.1492098569869995,907.8162841796875
195,0.9478017091751099,-1.1164919137954712,-0.16869020462036133,116.992919921875
196,1.0185682773590088,-1.115972876548767,-0.0974045991897583,129.8943634033203
197,1.011110544204712,-0.884387731552124,0.1267228126525879,127.9691162109375
198,0.8497799634933472,-0.8838966488838196,-0.03411668539047241,890.3912353515625
199,1.065656065940857,-0.8665260076522827,0.19913005828857422,110.6238021850586
200,0.9631338119506836,-0.8653823137283325,0.09775149822235107,467.96063232421875
201,0.9995574951171875,-0.8649864196777344,0.13457107543945312,587.65087890625
202,1.1023701429367065,-1.1223214864730835,-0.019951343536376953,128.57650756835938
203,0.9250513315200806,-1.1267536878585815,-0.20170235633850098,956.8892822265625
204,1.0839546918869019,-1.1248104572296143,-0.0408557653427124,99.73199462890625
205,0.9632276296615601,-0.8804432153701782,0.08278441429138184,118.31588745117188
206,0.9242159724235535,-1.1078851222991943,-0.18366914987564087,665.4567260742188
207,0.8886634707450867,-0.8855522871017456,0.0031111836433410645,586.9085083007812
208,1.0614280700683594,-1.0920772552490234,-0.030649185180664062,495.7235412597656
209,1.1395107507705688,-1.1180980205535889,0.02141273021697998,84.94802856445312
210,0.8651939630508423,-1.0992043018341064,-0.23401033878326416,484.8138732910156
211,0.9972100257873535,-1.0953655242919922,-0.09815549850463867,887.8685302734375
212,1.0242266654968262,-1.0956357717514038,-0.07140910625457764,526.7896118164062
213,0.9265428781509399,-0.8864120841026306,0.040130794048309326,843.1793212890625
214,1.0259346961975098,-1.0892598628997803,-0.06332516670227051,118.42411041259766
215,1.123239278793335,-0.8963313698768616,0.2269079089164734,561.74658203125
216,1.008449673652649,-0.9029973149299622,0.10545235872268677,122.95814514160156
217,0.926673173904419,-1.0961647033691406,-0.16949152946472168,157.98406982421875
218,0.9553508758544922,-0.8819025754928589,0.0734483003616333,470.6227111816406
219,0.9272165298461914,-1.1132432222366333,-0.1860266923904419,139.9794464111328
220,1.0338000059127808,-1.0857844352722168,-0.051984429359436035,462.4072265625
221,0.980864405632019,-0.8947474360466003,0.0861169695854187,493.1107482910156
222,0.9913091063499451,-0.8939211368560791,0.09738796949386597,145.56689453125
223,1.0186593532562256,-1.0797737836837769,-0.06111443042755127,479.6379089355469
224,1.0472450256347656,-1.070294737815857,-0.02304971218109131,470.675048828125
225,0.8788046836853027,-0.8888535499572754,-0.010048866271972656,839.30712890625
226,1.0827243328094482,-1.0785069465637207,0.004217386245727539,910.2808837890625
227,0.878739058971405,-1.0939780473709106,-0.21523898839950562,130.39971923828125
228,1.0183403491973877,-1.0778316259384155,-0.05949127674102783,136.70028686523438
229,0.8066102266311646,-1.079639196395874,-0.2730289697647095,935.9472045898438
230,1.0010316371917725,-1.0909901857376099,-0.0899585485458374,468.71661376953125
231,0.8796706199645996,-0.8775668740272522,0.002103745937347412,450.22052001953125
232,1.0864429473876953,-1.0782015323638916,0.008241415023803711,412.0650634765625
233,0.9544915556907654,-0.8561466336250305,0.09834492206573486,135.303466796875
234,0.975531280040741,-1.0749403238296509,-0.09940904378890991,102.27142333984375
235,0.9693635702133179,-0.8741127252578735,0.09525084495544434,91.56805419921875
236,0.9231772422790527,-0.8706396818161011,0.05253756046295166,104.86013793945312
237,1.0439677238464355,-0.8591201901435852,0.18484753370285034,548.6585693359375
238,0.9269811511039734,-0.818098247051239,0.10888290405273438,458.1378173828125
239,0.8799834251403809,-1.1073724031448364,-0.22738897800445557,498.920654296875
240,0.9556840658187866,-0.8692629337310791,0.08642113208770752,154.8385772705078
241,1.186506748199463,-0.8242864608764648,0.36222028732299805,457.5572204589844
242,0.958134114742279,-0.860563337802887,0.09757077693939209,103.17736053466797
243,1.06699800491333,-1.076584815979004,-0.009586811065673828,83.10334777832031
244,1.022575855255127,-1.0657035112380981,-0.04312765598297119,421.95733642578125
245,0.9814874529838562,-1.0884647369384766,-0.10697728395462036,448.706298828125
246,1.0483791828155518,-0.8646459579467773,0.18373322486877441,453.7030944824219
247,0.9792451858520508,-1.0795520544052124,-0.10030686855316162,140.55270385742188
248,0.9953715801239014,-1.0816197395324707,-0.08624815940856934,114.43488311767578
249,0.9805288314819336,-1.100771188735962,-0.12024235725402832,743.3461303710938
250,0.9585697054862976,-1.106248140335083,-0.1476784348487854,416.7858581542969
251,0.8801276683807373,-1.104058861732483,-0.2239311933517456,188.67291259765625
252,0.9704771041870117,-1.1116434335708618,-0.1411663293838501,792.490478515625
253,0.9411211013793945,-1.0519715547561646,-0.11085045337677002,378.81756591796875
254,0.9958319664001465,-0.8526947498321533,0.14313721656799316,136.70069885253906
255,1.067807674407959,-1.1226911544799805,-0.054883480072021484,150.2601776123047
256,0.9257047176361084,-0.842190146446228,0.08351457118988037,127.63751983642578
257,1.0762169361114502,-1.0721220970153809,0.004094839096069336,101.06288146972656
258,0.9957661032676697,-0.7827078700065613,0.2130582332611084,450.54315185546875
259,1.0141308307647705,-1.1187751293182373,-0.1046442985534668,518.8970947265625
260,1.0842154026031494,-0.8150667548179626,0.26914864778518677,135.87335205078125
261,0.8455964922904968,-0.7909532189369202,0.05464327335357666,749.7083740234375
262,1.122772455215454,-1.0989993810653687,0.02377307415008545,477.7491149902344
263,1.0990689992904663,-1.088068962097168,0.01100003719329834,772.938232421875
264,1.0194690227508545,-0.8361713886260986,0.18329763412475586,163.03485107421875
265,0.9564288854598999,-0.8223513960838318,0.13407748937606812,135.95608520507812
266,0.9237483739852905,-0.8389079570770264,0.08484041690826416,423.184326171875
267,0.9523500204086304,-1.1189754009246826,-0.16662538051605225,1007.07666015625
268,1.0283046960830688,-1.1196870803833008,-0.09138238430023193,695.8619995117188
269,0.8855668902397156,-0.8384319543838501,0.04713493585586548,188.80825805664062
270,0.8973125219345093,-0.832468569278717,0.06484395265579224,537.8243408203125
271,1.1034654378890991,-1.088307499885559,0.015157938003540039,180.26040649414062
272,0.9719014167785645,-1.0911264419555664,-0.11922502517700195,228.96910095214844
273,0.9771096110343933,-0.8296293616294861,0.14748024940490723,122.22419738769531
274,1.0725953578948975,-1.117017388343811,-0.044422030448913574,106.22087097167969
275,1.0365159511566162,-1.061593770980835,-0.02507781982421875,85.7757568359375
276,1.0300579071044922,-0.812559187412262,0.21749871969223022,109.29680633544922
277,0.9916081428527832,-1.1207650899887085,-0.1291569471359253,134.0762939453125
278,1.071570634841919,-0.7980579733848572,0.27351266145706177,153.49945068359375
279,1.0402247905731201,-0.7564210891723633,0.28380370140075684,481.64111328125
280,0.863470733165741,-1.122304081916809,-0.2588333487510681,136.3708953857422
281,0.9784723520278931,-1.104146957397461,-0.12567460536956787,130.9173583984375
282,0.9328622817993164,-0.8212822675704956,0.1115800142288208,162.6566162109375
283,1.001140832901001,-1.093764305114746,-0.09262347221374512,394.9969482421875
284,0.8697861433029175,-1.085808515548706,-0.21602237224578857,782.2410278320312
285,1.1282691955566406,-0.8369428515434265,0.2913263440132141,144.47679138183594
286,0.9571083784103394,-0.8446691632270813,0.11243921518325806,105.73735046386719
287,0.995356023311615,-0.8517205119132996,0.14363551139831543,426.71624755859375
288,1.062496304512024,-0.8584314584732056,0.20406484603881836,674.9722900390625
289,0.8994237184524536,-0.8725465536117554,0.026877164840698242,154.55194091796875
290,0.9568096995353699,-0.8392435908317566,0.11756610870361328,166.00466918945312
291,1.032057523727417,-1.088807225227356,-0.056749701499938965,141.12176513671875
292,0.9539399147033691,-0.8622684478759766,0.09167146682739258,484.3536376953125
293,0.8531352877616882,-1.0859264135360718,-0.23279112577438354,354.8809814453125
294,1.081122636795044,-1.0793894529342651,0.0017331838607788086,174.75830078125
295,1.0207000970840454,-0.8467566967010498,0.1739434003829956,126.31713104248047
296,1.0739309787750244,-1.0764062404632568,-0.002475261688232422,116.48978424072266
297,0.9866557121276855,-0.8608814477920532,0.12577426433563232,87.14517211914062
298,0.8908122777938843,-0.8501125574111938,0.04069972038269043,533.0460205078125
299,1.014267921447754,-0.8470364809036255,0.16723144054412842,387.4607238769531
300,1.024772047996521,-1.0701384544372559,-0.04536640644073486,106.0714111328125
301,1.0076602697372437,-1.0906481742858887,-0.08298790454864502,102.91659545898438
302,0.9311579465866089,-0.8580778241157532,0.07308012247085571,96.328857421875
303,1.0161937475204468,-0.8731042146682739,0.14308953285217285,127.08413696289062
304,0.9510498046875,-0.8905847668647766,0.06046503782272339,501.1019592285156
305,0.9428803324699402,-1.055769443511963,-0.1128891110420227,507.85894775390625
306,0.9736266136169434,-1.068421721458435,-0.0947951078414917,157.0367889404297
307,0.9753507375717163,-0.8789702653884888,0.09638047218322754,415.16741943359375
308,1.0171703100204468,-0.8845013380050659,0.13266897201538086,124.01959228515625
309,0.953882098197937,-0.895243763923645,0.05863833427429199,358.23150634765625
310,0.9674481153488159,-1.0592758655548096,-0.09182775020599365,974.2161865234375
311,0.8563823699951172,-1.0640151500701904,-0.20763278007507324,140.5343017578125
312,0.988194465637207,-0.8867344260215759,0.1014600396156311,458.19097900390625
313,0.9277693629264832,-1.0693860054016113,-0.14161664247512817,106.00724792480469
314,1.042142629623413,-0.8659756183624268,0.17616701126098633,855.4096069335938
315,0.9370715618133545,-0.8806532621383667,0.05641829967498779,111.52809143066406
316,0.9269158244132996,-0.8630516529083252,0.06386417150497437,769.9248046875
317,1.051208257675171,-1.0397735834121704,0.011434674263000488,444.0935363769531
318,1.1395695209503174,-0.8631678819656372,0.2764016389846802,132.4204559326172
319,0.9297498464584351,-1.067901611328125,-0.13815176486968994,476.02325439453125
320,0.9435573816299438,-1.0690058469772339,-0.12544846534729004,379.32843017578125
321,1.0472897291183472,-1.0908012390136719,-0.04351150989532471,451.40997314453125
322,1.0530972480773926,-0.8706917762756348,0.1824054718017578,131.91094970703125
323,1.1922948360443115,-0.8593180179595947,0.3329768180847168,723.2210693359375
324,1.0509424209594727,-0.877118706703186,0.17382371425628662,812.0672607421875
325,1.0142207145690918,-1.0511401891708374,-0.036919474601745605,123.12336730957031
326,0.9170478582382202,-1.065638780593872,-0.14859092235565186,476.624267578125
327,1.0009765625,-0.833504855632782,0.16747170686721802,452.58953857421875
328,0.946866512298584,-0.8828049302101135,0.06406158208847046,99.54672241210938
329,1.0151923894882202,-1.0241450071334839,-0.008952617645263672,423.33819580078125
330,0.8299217224121094,-1.0639853477478027,-0.23406362533569336,88.46342468261719
331,0.9446365833282471,-0.8443042635917664,0.10033231973648071,99.10372924804688
332,1.1200637817382812,-0.8756687641143799,0.24439501762390137,415.501953125
333,1.0523364543914795,-0.8815199732780457,0.17081648111343384,436.2955627441406
334,0.9569751620292664,-1.069081425666809,-0.11210626363754272,449.50048828125
335,1.0699752569198608,-1.0705844163894653,-0.0006091594696044922,365.93731689453125
336,1.0745608806610107,-1.104832649230957,-0.03027176856994629,835.5374755859375
337,1.0013020038604736,-0.8774449229240417,0.12385708093643188,496.0428161621094
338,0.9029386043548584,-0.8596622347831726,0.04327636957168579,127.9169921875
339,1.0320717096328735,-1.0635738372802734,-0.0315021276473999,133.44186401367188
340,0.9207950830459595,-0.8644071221351624,0.05638796091079712,100.30487060546875
341,1.0750937461853027,-1.065842866897583,0.009250879287719727,123.30787658691406
342,1.012220859527588,-0.8564470410346985,0.1557738184928894,420.83685302734375
343,1.072756290435791,-0.8656793236732483,0.20707696676254272,434.56976318359375
344,0.9933798313140869,-1.090265154838562,-0.0968853235244751,472.66558837890625
345,0.9419583678245544,-1.096765398979187,-0.15480703115463257,118.55866241455078
346,1.0822147130966187,-0.8173301219940186,0.2648845911026001,94.72935485839844
347,1.0573515892028809,-1.084801435470581,-0.027449846267700195,349.0918884277344
348,1.0870680809020996,-1.1004548072814941,-0.013386726379394531,104.4813461303711
349,0.9485504031181335,-1.1042054891586304,-0.15565508604049683,743.1509399414062
350,1.0395760536193848,-1.0685957670211792,-0.029019713401794434,443.91302490234375
351,0.9884332418441772,-1.076675534248352,-0.0882422924041748,170.3942413330078
352,1.0689576864242554,-0.8432647585868835,0.22569292783737183,128.92144775390625
353,0.8667080402374268,-1.082087755203247,-0.2153797149658203,462.8381652832031
354,1.1643288135528564,-0.8804776668548584,0.28385114669799805,339.7317810058594
355,0.9234857559204102,-0.8643525838851929,0.059133172035217285,472.13079833984375
356,1.0057634115219116,-1.0924599170684814,-0.08669650554656982,99.8447265625
357,0.9537689685821533,-1.1201746463775635,-0.16640567779541016,156.32553100585938
358,0.9144594073295593,-1.1046061515808105,-0.19014674425125122,337.0227966308594
359,0.912137508392334,-1.1350265741348267,-0.22288906574249268,118.50933074951172
360,1.0258996486663818,-1.0880502462387085,-0.06215059757232666,100.63019561767578
361,1.1380999088287354,-1.1243919134140015,0.013707995414733887,453.1983947753906
362,0.9627871513366699,-1.119160532951355,-0.15637338161468506,429.8829345703125
363,0.9318865537643433,-1.1409639120101929,-0.2090773582458496,119.568115234375
364,0.8228897452354431,-0.8512952327728271,-0.028405487537384033,94.96106719970703
365,1.0162971019744873,-1.13727867603302,-0.12098157405853271,485.9359436035156
366,1.041405439376831,-0.8293275237083435,0.21207791566848755,496.8477783203125
