epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,48646.62826956159,48646.62826956159,48646.62826956159,0.0,1,2025-08-24T23:45:10.750136
1,45669.95647001044,45669.95647001044,45669.95647001044,0.0,1,2025-08-24T23:45:27.172764
2,42695.81374219243,42695.81374219243,42695.81374219243,0.0,1,2025-08-24T23:45:43.372682
3,54601.15320344273,54601.15320344273,54601.15320344273,0.0,1,2025-08-24T23:45:58.628332
4,55581.42766962464,55581.42766962464,55581.42766962464,0.0,1,2025-08-24T23:46:13.739652
5,61566.64920550397,61566.64920550397,61566.64920550397,0.0,1,2025-08-24T23:46:28.979031
6,66514.50832000475,66514.50832000475,66514.50832000475,0.0,1,2025-08-24T23:46:44.053678
7,55581.43566106376,55581.43566106376,55581.43566106376,0.0,1,2025-08-24T23:46:58.880693
8,56577.00975783918,56577.00975783918,56577.00975783918,0.0,1,2025-08-24T23:47:14.079392
9,51623.444479014026,51623.444479014026,51623.444479014026,0.0,1,2025-08-24T23:47:29.393552
10,53594.66778333158,53594.66778333158,53594.66778333158,0.0,1,2025-08-24T23:47:44.991087
11,53593.823724843096,53593.823724843096,53593.823724843096,0.0,1,2025-08-24T23:48:00.394718
12,51611.7945708991,51611.7945708991,51611.7945708991,0.0,1,2025-08-24T23:48:15.742348
13,45676.36524805131,45676.36524805131,45676.36524805131,0.0,1,2025-08-24T23:48:30.956323
14,48649.84273653061,48649.84273653061,48649.84273653061,0.0,1,2025-08-24T23:48:45.612359
15,53593.893876119946,53593.893876119946,53593.893876119946,0.0,1,2025-08-24T23:49:00.257219
16,46658.029396918566,46658.029396918566,46658.029396918566,0.0,1,2025-08-24T23:49:15.754674
17,43696.746932249276,43696.746932249276,43696.746932249276,0.0,1,2025-08-24T23:49:30.969918
18,64531.5199855185,64531.5199855185,64531.5199855185,0.0,1,2025-08-24T23:49:46.442368
19,49651.73255770749,49651.73255770749,49651.73255770749,0.0,1,2025-08-24T23:50:01.857326
20,60543.79143766264,60543.79143766264,60543.79143766264,0.0,1,2025-08-24T23:50:17.453226
21,54623.51469796928,54623.51469796928,54623.51469796928,0.0,1,2025-08-24T23:50:32.420619
22,54611.38013373442,54611.38013373442,54611.38013373442,0.0,1,2025-08-24T23:50:47.406851
23,51622.90435187168,51622.90435187168,51622.90435187168,0.0,1,2025-08-24T23:51:02.605724
24,54601.86114002456,54601.86114002456,54601.86114002456,0.0,1,2025-08-24T23:51:18.049772
