epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,516.0137885284903,516.0137885284903,516.0137885284903,0.0,1,2025-08-28T22:38:04.542142
1,533.9996188935298,533.9996188935298,533.9996188935298,0.0,1,2025-08-28T22:38:15.462865
2,479.61806263044065,479.61806263044065,479.61806263044065,0.0,1,2025-08-28T22:38:26.778708
3,492.75673640723016,492.75673640723016,492.75673640723016,0.0,1,2025-08-28T22:38:38.107209
4,440.57097598915766,440.57097598915766,440.57097598915766,0.0,1,2025-08-28T22:38:49.509489
5,456.04892767082276,456.04892767082276,456.04892767082276,0.0,1,2025-08-28T22:39:00.866258
6,478.12150366008933,478.12150366008933,478.12150366008933,0.0,1,2025-08-28T22:39:12.200228
7,496.41897975225106,496.41897975225106,496.41897975225106,0.0,1,2025-08-28T22:39:23.559685
8,476.0554134423522,476.0554134423522,476.0554134423522,0.0,1,2025-08-28T22:39:34.833130
9,546.7218243286045,546.7218243286045,546.7218243286045,0.0,1,2025-08-28T22:39:45.932096
10,484.34896608616293,484.34896608616293,484.34896608616293,0.0,1,2025-08-28T22:39:57.588457
11,527.8510637846446,527.8510637846446,527.8510637846446,0.0,1,2025-08-28T22:40:08.637942
12,553.6905822219377,553.6905822219377,553.6905822219377,0.0,1,2025-08-28T22:40:19.557599
13,481.5357108947194,481.5357108947194,481.5357108947194,0.0,1,2025-08-28T22:40:30.767037
14,435.0137739835941,435.0137739835941,435.0137739835941,0.0,1,2025-08-28T22:40:42.109038
15,454.2229253373842,454.2229253373842,454.2229253373842,0.0,1,2025-08-28T22:40:53.435934
16,466.44733132611225,466.44733132611225,466.44733132611225,0.0,1,2025-08-28T22:41:04.661350
17,444.1473013017272,444.1473013017272,444.1473013017272,0.0,1,2025-08-28T22:41:15.829384
18,421.7976602518492,421.7976602518492,421.7976602518492,0.0,1,2025-08-28T22:41:27.057244
19,544.6045615092058,544.6045615092058,544.6045615092058,0.0,1,2025-08-28T22:41:38.407972
20,495.9972242544109,495.9972242544109,495.9972242544109,0.0,1,2025-08-28T22:41:50.019003
21,460.68329952186997,460.68329952186997,460.68329952186997,0.0,1,2025-08-28T22:42:01.070114
22,449.0725124938516,449.0725124938516,449.0725124938516,0.0,1,2025-08-28T22:42:12.185254
23,443.37375821670594,443.37375821670594,443.37375821670594,0.0,1,2025-08-28T22:42:23.113484
24,446.3306191725791,446.3306191725791,446.3306191725791,0.0,1,2025-08-28T22:42:34.362312
