Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
2954.8293217736973,2638.859576165908,2638.859576165908,2973.496556721623,612
3097.4569383808,2855.995907350483,2855.995907350483,3354.2377326292276,1262
2795.3993885216914,3039.8417655765197,2906.181035772983,3404.387508540784,1911
Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
2954.8293217736973,2638.859576165908,2638.859576165908,2973.496556721623,612
2959.485295087761,2956.525298074127,2906.2606027123047,3404.387508540784,2542
3097.4569383808,2855.995907350483,2855.995907350483,3354.2377326292276,1262
2905.1103126536996,2888.141378996304,2898.9651730623114,3404.387508540784,3160
2795.3993885216914,3039.8417655765197,2906.181035772983,3404.387508540784,1911
3274.9182105527843,2934.7490816268937,2915.7567623505015,3404.387508540784,3806
2959.485295087761,2956.525298074127,2906.2606027123047,3404.387508540784,2542
Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
2954.8293217736973,2638.859576165908,2638.859576165908,2973.496556721623,612
2859.574638348806,2988.21257146842,2924.4644297497703,3404.387508540784,4447
2905.1103126536996,2888.141378996304,2898.9651730623114,3404.387508540784,3160
2778.610695082938,3014.3637887758136,2940.4085189568295,3404.387508540784,5091
3097.4569383808,2855.995907350483,2855.995907350483,3354.2377326292276,1262
3274.9182105527843,2934.7490816268937,2915.7567623505015,3404.387508540784,3806
2694.6025141831337,2988.0827600222524,2938.6018364769893,3404.387508540784,5718
2795.3993885216914,3039.8417655765197,2906.181035772983,3404.387508540784,1911
2859.574638348806,2988.21257146842,2924.4644297497703,3404.387508540784,4447
2959.485295087761,2956.525298074127,2906.2606027123047,3404.387508540784,2542
2796.9457300040385,3018.993501144346,2956.125515394333,3404.387508540784,6361
2778.610695082938,3014.3637887758136,2940.4085189568295,3404.387508540784,5091
2905.1103126536996,2888.141378996304,2898.9651730623114,3404.387508540784,3160
3016.0069090374354,3158.9094171726315,3012.637578647226,4061.206332942193,7020
2694.6025141831337,2988.0827600222524,2938.6018364769893,3404.387508540784,5718
3274.9182105527843,2934.7490816268937,2915.7567623505015,3404.387508540784,3806
2684.962336036053,3157.544228491794,3016.4351796225947,4061.206332942193,7669
2796.9457300040385,3018.993501144346,2956.125515394333,3404.387508540784,6361
3241.227245870481,3040.0773906566783,3012.684703663257,4061.206332942193,8300
2859.574638348806,2988.21257146842,2924.4644297497703,3404.387508540784,4447
3016.0069090374354,3158.9094171726315,3012.637578647226,4061.206332942193,7020
3306.4015632216483,2964.4219425831975,3018.0145085244094,4061.206332942193,8945
2778.610695082938,3014.3637887758136,2940.4085189568295,3404.387508540784,5091
2684.962336036053,3157.544228491794,3016.4351796225947,4061.206332942193,7669
2694.6025141831337,2988.0827600222524,2938.6018364769893,3404.387508540784,5718
2985.2344631323012,3024.5488761380366,3039.966203091604,4061.206332942193,9587
3241.227245870481,3040.0773906566783,3012.684703663257,4061.206332942193,8300
3087.300579284245,3101.498504623993,3051.3643931238284,4061.206332942193,10237
2796.9457300040385,3018.993501144346,2956.125515394333,3404.387508540784,6361
3306.4015632216483,2964.4219425831975,3018.0145085244094,4061.206332942193,8945
2616.2642791222693,2990.3806889081234,3040.399826579544,4061.206332942193,10867
3016.0069090374354,3158.9094171726315,3012.637578647226,4061.206332942193,7020
2985.2344631323012,3024.5488761380366,3039.966203091604,4061.206332942193,9587
2730.4597994012825,2902.929204387736,3029.0774762462133,4061.206332942193,11507
2684.962336036053,3157.544228491794,3016.4351796225947,4061.206332942193,7669
3087.300579284245,3101.498504623993,3051.3643931238284,4061.206332942193,10237
3015.5092893084466,3034.528563822244,3049.688987339543,4061.206332942193,12153
3241.227245870481,3040.0773906566783,3012.684703663257,4061.206332942193,8300
2616.2642791222693,2990.3806889081234,3040.399826579544,4061.206332942193,10867
3056.5817243447186,3055.549737006329,3036.3887234186095,4061.206332942193,12787
3306.4015632216483,2964.4219425831975,3018.0145085244094,4061.206332942193,8945
2730.4597994012825,2902.929204387736,3029.0774762462133,4061.206332942193,11507
2838.0837028362635,2953.399134124566,3008.5869307299295,4061.206332942193,13421
2985.2344631323012,3024.5488761380366,3039.966203091604,4061.206332942193,9587
3015.5092893084466,3034.528563822244,3049.688987339543,4061.206332942193,12153
3053.954779629381,2971.180874640884,2999.116052648428,4061.206332942193,14052
3087.300579284245,3101.498504623993,3051.3643931238284,4061.206332942193,10237
3056.5817243447186,3055.549737006329,3036.3887234186095,4061.206332942193,12787
2954.1168374269637,2954.768225210474,2991.5250976406887,4061.206332942193,14680
2616.2642791222693,2990.3806889081234,3040.399826579544,4061.206332942193,10867
2838.0837028362635,2953.399134124566,3008.5869307299295,4061.206332942193,13421
2702.640076526921,2948.3600145593987,2995.9036670436685,4061.206332942193,15296
2730.4597994012825,2902.929204387736,3029.0774762462133,4061.206332942193,11507
3053.954779629381,2971.180874640884,2999.116052648428,4061.206332942193,14052
2505.5866489035034,2943.402318452311,2975.2957861035434,4061.206332942193,15923
3015.5092893084466,3034.528563822244,3049.688987339543,4061.206332942193,12153
2954.1168374269637,2954.768225210474,2991.5250976406887,4061.206332942193,14680
2800.120220150758,2932.7091738540544,2962.145800889681,4061.206332942193,16563
3056.5817243447186,3055.549737006329,3036.3887234186095,4061.206332942193,12787
2702.640076526921,2948.3600145593987,2995.9036670436685,4061.206332942193,15296
3108.986303726851,3044.4858780017453,2986.1168239222675,4061.206332942193,17219
2505.5866489035034,2943.402318452311,2975.2957861035434,4061.206332942193,15923
2838.0837028362635,2953.399134124566,3008.5869307299295,4061.206332942193,13421
3064.055159179015,3191.1067089437943,3019.781301800892,4061.206332942193,17884
2800.120220150758,2932.7091738540544,2962.145800889681,4061.206332942193,16563
3053.954779629381,2971.180874640884,2999.116052648428,4061.206332942193,14052
3076.6948000685697,3114.9833296985194,3002.2077770975225,4061.206332942193,18520
3108.986303726851,3044.4858780017453,2986.1168239222675,4061.206332942193,17219
2954.1168374269637,2954.768225210474,2991.5250976406887,4061.206332942193,14680
2702.640076526921,2948.3600145593987,2995.9036670436685,4061.206332942193,15296
3131.432074976972,3042.741877302185,3017.219729860063,4061.206332942193,19176
3064.055159179015,3191.1067089437943,3019.781301800892,4061.206332942193,17884
2505.5866489035034,2943.402318452311,2975.2957861035434,4061.206332942193,15923
2766.8384439197807,3018.4331752435824,3015.214585321327,4061.206332942193,19791
3076.6948000685697,3114.9833296985194,3002.2077770975225,4061.206332942193,18520
2800.120220150758,2932.7091738540544,2962.145800889681,4061.206332942193,16563
3251.0416975177423,3009.7743646849813,3024.938427868883,4061.206332942193,20446
