epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-637.1979102884593,-637.1979102884593,-637.1979102884593,0.0,1,2025-08-09T15:34:15.208275
1,-495.027174257257,-495.027174257257,-495.027174257257,0.0,1,2025-08-09T15:34:16.217071
2,-624.32915520262,-624.32915520262,-624.32915520262,0.0,1,2025-08-09T15:34:17.244126
3,-686.0993031010354,-686.0993031010354,-686.0993031010354,0.0,1,2025-08-09T15:34:18.231377
4,-611.910990813951,-611.910990813951,-611.910990813951,0.0,1,2025-08-09T15:34:19.259309
5,-616.3402626448328,-616.3402626448328,-616.3402626448328,0.0,1,2025-08-09T15:34:20.279869
6,-496.36289732805693,-496.36289732805693,-496.36289732805693,0.0,1,2025-08-09T15:34:21.264844
7,-628.4939071290485,-628.4939071290485,-628.4939071290485,0.0,1,2025-08-09T15:34:22.286238
8,-475.31550792547597,-475.31550792547597,-475.31550792547597,0.0,1,2025-08-09T15:34:23.266404
9,-479.7645435251187,-479.7645435251187,-479.7645435251187,0.0,1,2025-08-09T15:34:24.286966
10,-496.90236236529915,-496.90236236529915,-496.90236236529915,0.0,1,2025-08-09T15:34:25.533813
11,-739.4821226009076,-739.4821226009076,-739.4821226009076,0.0,1,2025-08-09T15:34:26.287878
12,-693.2520898258532,-693.2520898258532,-693.2520898258532,0.0,1,2025-08-09T15:34:27.041247
13,-579.0739684110375,-579.0739684110375,-579.0739684110375,0.0,1,2025-08-09T15:34:27.796613
14,-473.3088702254207,-473.3088702254207,-473.3088702254207,0.0,1,2025-08-09T15:34:28.666218
15,-587.7448807750371,-587.7448807750371,-587.7448807750371,0.0,1,2025-08-09T15:34:29.671270
16,-594.4684800331725,-594.4684800331725,-594.4684800331725,0.0,1,2025-08-09T15:34:30.684098
17,-549.5446401025821,-549.5446401025821,-549.5446401025821,0.0,1,2025-08-09T15:34:31.703253
18,-622.1665594428532,-622.1665594428532,-622.1665594428532,0.0,1,2025-08-09T15:34:32.683806
19,-496.90236236529915,-496.90236236529915,-496.90236236529915,0.0,1,2025-08-09T15:34:33.709181
20,-609.6467953192414,-609.6467953192414,-609.6467953192414,0.0,1,2025-08-09T15:34:35.043069
21,-741.564515911918,-741.564515911918,-741.564515911918,0.0,1,2025-08-09T15:34:36.031989
22,-546.6458742253984,-546.6458742253984,-546.6458742253984,0.0,1,2025-08-09T15:34:37.056913
23,-622.2824261071089,-622.2824261071089,-622.2824261071089,0.0,1,2025-08-09T15:34:38.084063
24,-605.5836431277556,-605.5836431277556,-605.5836431277556,0.0,1,2025-08-09T15:34:39.072692
