Average Episodic Reward,Average Episodic N-Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward
486.6278636272822,486.6278636272822,522.3269369245302,522.3269369245302,522.3269369245302
467.76700098588196,467.76700098588196,519.0583426443882,519.0583426443882,522.3269369245302
483.6295718616327,483.6295718616327,528.2909646427995,528.2909646427995,546.7562086396222
493.9204492663989,493.9204492663989,476.66391840734536,476.66391840734536,546.7562086396222
473.21197511177417,473.21197511177417,446.49261726768117,446.49261726768117,546.7562086396222
470.5064467290984,470.5064467290984,448.8072355310555,448.8072355310555,546.7562086396222
490.9177139441279,490.9177139441279,465.6947302013264,465.6947302013264,567.0196982229522
466.7184834909198,466.7184834909198,452.999794465459,452.999794465459,567.0196982229522
476.85073564734887,476.85073564734887,448.55450450232405,448.55450450232405,567.0196982229522
468.85617660058074,468.85617660058074,456.5028959230769,456.5028959230769,567.0196982229522
482.88682922172205,482.88682922172205,444.09660849765476,451.2084565364616,567.0196982229522
487.23595046124615,487.23595046124615,455.870642878529,466.40192617283884,633.5300921729884
455.1831847335798,455.1831847335798,464.5480312318656,479.2579389420811,633.5300921729884
493.78229879551503,493.78229879551503,482.45475388854976,480.80022946534854,633.5300921729884
471.80407094104567,471.80407094104567,489.94478549990515,475.4607294224972,633.5300921729884
489.366567779904,489.366567779904,495.965215045603,478.2809727276477,633.5300921729884
493.22626422148744,493.22626422148744,502.6374296617493,487.4257298839281,633.741844384415
478.10521673800247,478.10521673800247,520.5994593884199,490.55516386710394,633.741844384415
480.22715756617583,480.22715756617583,532.3003233815261,492.6312512808516,633.741844384415
492.22571098763495,492.22571098763495,533.949025263845,495.2259605934611,633.741844384415
497.0957294120879,497.0957294120879,526.9597168682625,487.2804852658907,633.741844384415
478.4719670879563,478.4719670879563,506.031199517178,484.4152322384476,633.741844384415
478.7287953971317,478.7287953971317,495.7865785001175,486.44430396731434,633.741844384415
482.54903310437277,482.54903310437277,500.6306751754898,489.06291517790737,633.741844384415
482.58401577116695,482.58401577116695,508.3069070921705,488.5992004903665,633.741844384415
439.0630623519834,439.0630623519834,522.9616832044755,495.46586137258146,667.1323834279559
395.03897522030667,395.03897522030667,499.4924928775698,491.89490136305466,667.1323834279559
467.9179361835777,467.9179361835777,486.37192426978453,489.0611497252041,667.1323834279559
464.4235724735211,464.4235724735211,483.9569669510068,489.6401187533188,667.1323834279559
511.4695321724368,511.4695321724368,486.16237128929396,492.2047641587386,667.1323834279559
589.677306799497,589.677306799497,506.1271762530616,493.3600630036877,667.1323834279559
658.1092470915754,658.1092470915754,521.7236986994174,496.07412800750063,667.1323834279559
