epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-647.3122765021293,-647.3122765021293,-647.3122765021293,0.0,1,2025-08-09T15:36:27.455133
1,-564.3742386724149,-564.3742386724149,-564.3742386724149,0.0,1,2025-08-09T15:36:28.808053
2,-831.8041550577168,-831.8041550577168,-831.8041550577168,0.0,1,2025-08-09T15:36:30.164270
3,-211.4605304596979,-211.4605304596979,-211.4605304596979,0.0,1,2025-08-09T15:36:31.139080
4,-561.0779955828593,-561.0779955828593,-561.0779955828593,0.0,1,2025-08-09T15:36:32.240671
5,-562.5960886353745,-562.5960886353745,-562.5960886353745,0.0,1,2025-08-09T15:36:33.582939
6,-814.0667397415853,-814.0667397415853,-814.0667397415853,0.0,1,2025-08-09T15:36:34.940817
7,-740.3151089068098,-740.3151089068098,-740.3151089068098,0.0,1,2025-08-09T15:36:36.298625
8,-826.2137836615736,-826.2137836615736,-826.2137836615736,0.0,1,2025-08-09T15:36:37.636716
9,-569.7847756493126,-569.7847756493126,-569.7847756493126,0.0,1,2025-08-09T15:36:38.976605
10,-582.1192859807251,-582.1192859807251,-582.1192859807251,0.0,1,2025-08-09T15:36:40.651954
11,-564.4531593712395,-564.4531593712395,-564.4531593712395,0.0,1,2025-08-09T15:36:42.007242
12,-572.5971265699297,-572.5971265699297,-572.5971265699297,0.0,1,2025-08-09T15:36:43.118831
13,-609.8194481235021,-609.8194481235021,-609.8194481235021,0.0,1,2025-08-09T15:36:44.182086
14,-710.8436210903044,-710.8436210903044,-710.8436210903044,0.0,1,2025-08-09T15:36:45.533122
15,-569.690313350148,-569.690313350148,-569.690313350148,0.0,1,2025-08-09T15:36:46.881964
16,-571.3316275065671,-571.3316275065671,-571.3316275065671,0.0,1,2025-08-09T15:36:48.248277
17,-570.4738513649843,-570.4738513649843,-570.4738513649843,0.0,1,2025-08-09T15:36:49.600321
18,-416.2188958127336,-416.2188958127336,-416.2188958127336,0.0,1,2025-08-09T15:36:50.950844
19,-740.5529563926749,-740.5529563926749,-740.5529563926749,0.0,1,2025-08-09T15:36:52.297930
20,-544.8283151546277,-544.8283151546277,-544.8283151546277,0.0,1,2025-08-09T15:36:53.956437
21,-580.2629102344401,-580.2629102344401,-580.2629102344401,0.0,1,2025-08-09T15:36:55.097293
22,-581.2462889783856,-581.2462889783856,-581.2462889783856,0.0,1,2025-08-09T15:36:56.121342
23,-581.064380414314,-581.064380414314,-581.064380414314,0.0,1,2025-08-09T15:36:57.473102
24,-578.7601233052914,-578.7601233052914,-578.7601233052914,0.0,1,2025-08-09T15:36:58.823519
