Average Episodic Reward,Average Episodic N-Reward
16074.92808722006,16074.92808722006
16034.22204045502,16034.22204045502
16014.94442921334,16014.94442921334
15945.527528827912,15945.527528827912
15994.938526895814,15994.938526895814
16154.588205004226,16154.588205004226
15974.16451948385,15974.16451948385
15826.243830909329,15826.243830909329
16035.13056848699,16035.13056848699
16173.389318370891,16173.389318370891
15934.9667972167,15934.9667972167
16103.445355270975,16103.445355270975
15984.859886004922,15984.859886004922
15845.28894684398,15845.28894684398
16124.129803270518,16124.129803270518
15895.691353417516,15895.691353417516
16113.942255023429,16113.942255023429
15816.014859235896,15816.014859235896
15985.732831875403,15985.732831875403
16123.67839141259,16123.67839141259
16113.738289296529,16113.738289296529
15894.701929706873,15894.701929706873
15905.8006826638,15905.8006826638
16025.430097018807,16025.430097018807
15855.458800831017,15855.458800831017
16025.54312782575,16025.54312782575
16184.489080792317,16184.489080792317
16113.963234619729,16113.963234619729
16134.570735274423,16134.570735274423
16103.79014881557,16103.79014881557
15984.735350961666,15984.735350961666
15906.167587138838,15906.167587138838
15974.644254015528,15974.644254015528
16163.322038028498,16163.322038028498
15994.187482231477,15994.187482231477
16034.276621405666,16034.276621405666
15963.956601929693,15963.956601929693
16084.69797582436,16084.69797582436
15975.887493554214,15975.887493554214
15954.707187853037,15954.707187853037
16044.893568482377,16044.893568482377
16074.750613676293,16074.750613676293
15807.80279990119,15807.80279990119
15955.16667623541,15955.16667623541
16034.337586919995,16034.337586919995
16074.058924779421,16074.058924779421
16203.675099773549,16203.675099773549
16114.054468635735,16114.054468635735
16144.773023975325,16144.773023975325
16034.66752680361,16034.66752680361
16312.64188239068,16312.64188239068
16094.585392618892,16094.585392618892
16104.256018055887,16104.256018055887
16025.933685218899,16025.933685218899
15885.540703167804,15885.540703167804
16203.539234790713,16203.539234790713
15985.080079188685,15985.080079188685
16055.091896093394,16055.091896093394
15995.333761488995,15995.333761488995
16193.928952661428,16193.928952661428
16015.043150284824,16015.043150284824
16034.054773849886,16034.054773849886
15857.245223732269,15857.245223732269
16084.276218104307,16084.276218104307
16034.355195783413,16034.355195783413
15954.785983631062,15954.785983631062
16014.309597994989,16014.309597994989
15955.490286645685,15955.490286645685
15985.892910544164,15985.892910544164
15936.437357746758,15936.437357746758
15935.821197988531,15935.821197988531
15894.377215729588,15894.377215729588
16094.318414136773,16094.318414136773
16015.657128521865,16015.657128521865
16024.877096404718,16024.877096404718
16094.068567293512,16094.068567293512
16113.926857790411,16113.926857790411
16134.58761991132,16134.58761991132
15806.31555341265,15806.31555341265
16076.141386568477,16076.141386568477
15916.688833205246,15916.688833205246
16044.532541356073,16044.532541356073
15876.164109826048,15876.164109826048
15956.200620780142,15956.200620780142
16074.54418192419,16074.54418192419
16033.883803990868,16033.883803990868
15925.044977254012,15925.044977254012
16134.301904911303,16134.301904911303
16035.002657006778,16035.002657006778
16193.111477222928,16193.111477222928
16074.7768184085,16074.7768184085
16064.119194061255,16064.119194061255
16134.049375757808,16134.049375757808
16193.577944944336,16193.577944944336
15944.781423820355,15944.781423820355
16123.161009502246,16123.161009502246
15885.429409571905,15885.429409571905
16183.521871132294,16183.521871132294
16153.670859025699,16153.670859025699
15975.795938536941,15975.795938536941
15975.334753057012,15975.334753057012
16123.93704637441,16123.93704637441
16113.583263921568,16113.583263921568
16024.118208701271,16024.118208701271
16093.080628765321,16093.080628765321
15926.088614820139,15926.088614820139
16193.710437385605,16193.710437385605
15826.275958481168,15826.275958481168
15894.88547965303,15894.88547965303
16084.493506543602,16084.493506543602
15916.103199159003,15916.103199159003
15905.211367361786,15905.211367361786
16054.873051059505,16054.873051059505
15915.376796679677,15915.376796679677
16014.954158956312,16014.954158956312
16025.106418675885,16025.106418675885
16034.713116515954,16034.713116515954
16073.634444750413,16073.634444750413
16024.898696315855,16024.898696315855
16113.818461305835,16113.818461305835
16083.612000329747,16083.612000329747
16024.051211398551,16024.051211398551
16074.612217139991,16074.612217139991
16124.064422475372,16124.064422475372
15975.539934705572,15975.539934705572
15915.110821038119,15915.110821038119
16014.675778276967,16014.675778276967
16054.197982799018,16054.197982799018
16053.789604474206,16053.789604474206
15935.934302983915,15935.934302983915
15905.969328874906,15905.969328874906
16035.094628260887,16035.094628260887
16034.180073559799,16034.180073559799
15994.688455285166,15994.688455285166
15945.59839618718,15945.59839618718
16143.535985054823,16143.535985054823
15885.1910594009,15885.1910594009
15845.642892205398,15845.642892205398
15956.087555391108,15956.087555391108
16034.24380278467,16034.24380278467
16133.933102487279,16133.933102487279
15865.932531297143,15865.932531297143
16174.376867336854,16174.376867336854
16134.985426247422,16134.985426247422
16064.904118919052,16064.904118919052
15994.433642097698,15994.433642097698
16114.047376806102,16114.047376806102
16065.0424626761,16065.0424626761
16005.17852812835,16005.17852812835
16124.048783761926,16124.048783761926
15926.24547886804,15926.24547886804
16173.641758158585,16173.641758158585
16055.465463716748,16055.465463716748
15984.697602094262,15984.697602094262
16163.280705620906,16163.280705620906
15984.04231258337,15984.04231258337
15974.304321816995,15974.304321816995
16014.335814597334,16014.335814597334
16055.296904693914,16055.296904693914
16024.699608840778,16024.699608840778
16045.122517848604,16045.122517848604
16025.451249027923,16025.451249027923
16114.654399039733,16114.654399039733
16104.261016745826,16104.261016745826
16094.565005712026,16094.565005712026
16005.016378188073,16005.016378188073
16123.787540793075,16123.787540793075
16005.005434189718,16005.005434189718
16044.472572787223,16044.472572787223
16153.327224715764,16153.327224715764
16133.557553546583,16133.557553546583
15915.432830164564,15915.432830164564
16053.672925135317,16053.672925135317
16175.306291069523,16175.306291069523
16253.177141766839,16253.177141766839
16104.575457222636,16104.575457222636
16014.95308698747,16014.95308698747
16063.625913792133,16063.625913792133
16084.957564514694,16084.957564514694
16193.184815891298,16193.184815891298
15956.156085610191,15956.156085610191
16045.715386323445,16045.715386323445
16015.16273273727,16015.16273273727
16035.290173981204,16035.290173981204
16084.785819355626,16084.785819355626
15966.292419610909,15966.292419610909
16075.040799555502,16075.040799555502
16153.90709130309,16153.90709130309
16114.107042890335,16114.107042890335
16143.565971695878,16143.565971695878
16093.643647222772,16093.643647222772
16005.074953651252,16005.074953651252
16133.008414700736,16133.008414700736
15994.472648146137,15994.472648146137
15884.615096859974,15884.615096859974
15766.706087583538,15766.706087583538
16105.092451654855,16105.092451654855
16154.201026496941,16154.201026496941
15985.084465171378,15985.084465171378
16083.425140803332,16083.425140803332
15835.30139892451,15835.30139892451
16163.609416356474,16163.609416356474
16284.022233369675,16284.022233369675
16093.768747049151,16093.768747049151
16044.719410152273,16044.719410152273
16184.878053408234,16184.878053408234
15935.29699523003,15935.29699523003
16104.305238863199,16104.305238863199
16034.136703641394,16034.136703641394
16054.556317948409,16054.556317948409
16224.207733763056,16224.207733763056
16104.473089560075,16104.473089560075
15945.109214074335,15945.109214074335
16144.16410267871,16144.16410267871
16075.137362538198,16075.137362538198
15945.904225706548,15945.904225706548
16114.619152851596,16114.619152851596
16104.661031894935,16104.661031894935
16114.580460388222,16114.580460388222
16034.882158245578,16034.882158245578
16124.513105042528,16124.513105042528
15974.6739395282,15974.6739395282
16083.450623159777,16083.450623159777
16153.110391246606,16153.110391246606
16015.595472104587,16015.595472104587
16044.376489803526,16044.376489803526
15915.152711446903,15915.152711446903
16124.285231046753,16124.285231046753
16014.544753520797,16014.544753520797
16044.863473262474,16044.863473262474
16074.378478904822,16074.378478904822
16194.707759679579,16194.707759679579
15896.042115185799,15896.042115185799
16074.92625347451,16074.92625347451
15875.095623670413,15875.095623670413
16184.765795947991,16184.765795947991
16063.916249542392,16063.916249542392
15896.004917888771,15896.004917888771
