Epoch,Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
5,37.43592200634877,27.39703450617816,27.39703450617816,40.28310185222573,150
10,64.50480118496655,31.638406549490373,31.638406549490373,64.50480118496655,300
15,33.65113871227591,42.11571937964773,37.20949108849121,64.50480118496655,450
20,53.184829902106685,49.14523143567063,40.3918189925805,71.50543941894273,600
25,16.470994628820208,41.294846721006586,38.84363334149736,71.50543941894273,750
Epoch,Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
5,250.3485918119865,248.89928283845083,248.89928283845083,277.9968554274001,170
10,225.00941401314353,248.46915555253707,248.46915555253707,282.04122610157594,327
