Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
650.5370990423493,1060.5401248620517,1060.5401248620517,1300.4738718834215,425
1111.2603261908346,1029.121299102972,1029.121299102972,1300.4738718834215,814
1272.5352050592048,1214.8025550074544,1163.381744958987,1539.35332902311,1250
1401.1240479049854,1396.980275888474,1213.0507874957227,1539.35332902311,1673
1369.2393303010367,1315.4260530168299,1224.199468182124,1539.35332902311,2079
1710.2946372091506,1334.5759039296934,1253.55915964038,1710.2946372091506,2518
1549.8879723658938,1441.5609285639975,1286.302742576945,1710.2946372091506,2962
1279.122376807695,1410.0635726213604,1292.685262885625,1710.2946372091506,3388
1314.9111978068918,1410.0615332362909,1313.8046960567995,1783.8695706760222,3836
1422.3346129686006,1488.190263998359,1331.7862631081716,1783.8695706760222,4282
1386.1966273262933,1432.6309156533946,1362.8963970955933,1783.8695706760222,4714
1433.6405959976248,1379.4080086705503,1401.8436050216876,1783.8695706760222,5160
1563.8644656002045,1437.0934470073557,1407.3545754955737,1783.8695706760222,5604
1066.7632091610037,1395.0061703757844,1401.4487839191495,1783.8695706760222,6003
1285.859197227949,1348.4991119332196,1413.9691872788517,1783.8695706760222,6435
1368.3543620782734,1452.143313760504,1424.9622658853116,1783.8695706760222,6879
1378.3539916243312,1488.497658415278,1423.3565332491075,1783.8695706760222,7324
1383.9572735663996,1466.8788786247176,1436.325327085983,1783.8695706760222,7779
1290.1550296668006,1401.3761678759313,1421.6194601770358,1783.8695706760222,8197
1285.2467808455253,1356.5807722023007,1410.0034287267713,1783.8695706760222,8625
1576.201408136743,1421.9084235479759,1419.4749617559519,1783.8695706760222,9073
1417.3998354973326,1434.321697549068,1420.9861665024748,1783.8695706760222,9500
1710.1748370984199,1431.6222814396485,1418.3807286424105,1783.8695706760222,9950
1296.9400572726129,1409.20498282808,1423.8259289929338,1783.8695706760222,10386
1505.750838497606,1379.4113770284675,1424.5631816614602,1783.8695706760222,10833
1364.6912404952307,1388.679571288845,1411.133180498602,1783.8695706760222,11276
1306.1626800124118,1389.5418656325903,1404.7720231049225,1783.8695706760222,11712
1635.722590547227,1465.8645274936575,1410.9303102723902,1783.8695706760222,12173
1281.6122449509287,1491.1998318881847,1422.7367559073732,1783.8695706760222,12615
1498.1625506398364,1460.8816166253775,1431.7904791570056,1783.8695706760222,13056
1240.257560440782,1378.9895215648842,1414.1529755107551,1783.8695706760222,13473
1709.0936819611507,1390.121173285574,1422.950374304307,1783.8695706760222,13917
1648.626102385221,1472.922298411178,1422.412978905061,1783.8695706760222,14365
1799.3135940141558,1456.4505441556062,1432.399486569812,1799.3135940141558,14819
1276.5077638062278,1387.2842435780651,1423.9875522149803,1799.3135940141558,15238
1407.681585695645,1389.0314043371673,1432.4698531794763,1799.3135940141558,15693
1376.704466193169,1493.1098909462787,1444.7011572777183,1799.3135940141558,16152
1327.2465542095172,1460.5721731792894,1431.4113823166026,1799.3135940141558,16577
1507.3595052049707,1435.436719187181,1433.5485347375172,1799.3135940141558,17019
1200.2369382195625,1417.4775451434452,1422.7305680202162,1799.3135940141558,17447
1458.1161465316932,1419.1395156983579,1441.5785335642126,1799.3135940141558,17898
1559.371783191235,1470.1205024321239,1438.7304338495264,1799.3135940141558,18338
