Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
Average Episodic Reward,Average Episodic N-Reward
13009.9925006486,13009.9925006486
13009.915594902839,13009.915594902839
13010.009951480739,13010.009951480739
13000.231817033078,13000.231817033078
12990.00992878451,12990.00992878451
13030.089652693789,13030.089652693789
13019.91144738166,13019.91144738166
13029.954730766258,13029.954730766258
13039.709464959242,13039.709464959242
13000.110247751241,13000.110247751241
13029.921565417315,13029.921565417315
13009.815633718143,13009.815633718143
13000.040331106215,13000.040331106215
12990.078051653822,12990.078051653822
13029.676289866477,13029.676289866477
13000.078063001936,13000.078063001936
13019.898155418812,13019.898155418812
13029.783529125447,13029.783529125447
13010.069348933981,13010.069348933981
13019.753126803744,13019.753126803744
13010.060623517908,13010.060623517908
13009.906869486767,13009.906869486767
13029.576328681782,13029.576328681782
13000.001214716556,13000.001214716556
13009.906869486767,13009.906869486767
12642.312505689843,12642.312505689843
12622.611657782782,12622.611657782782
12671.994473717577,12671.994473717577
11064.540690176806,11064.540690176806
11163.34305571611,11163.34305571611
11203.215325048146,11203.215325048146
11213.17274437612,11213.17274437612
11213.17274437612,11213.17274437612
11233.17275393423,11233.17275393423
11213.17274437612,11213.17274437612
11223.172749155176,11223.172749155176
11233.17275393423,11233.17275393423
11223.172749155176,11223.172749155176
11223.172749155176,11223.172749155176
11223.172749155176,11223.172749155176
11223.172749155176,11223.172749155176
11213.17274437612,11213.17274437612
11233.17275393423,11233.17275393423
11223.172749155176,11223.172749155176
11213.17274437612,11213.17274437612
11213.17274437612,11213.17274437612
11223.172749155176,11223.172749155176
11233.17275393423,11233.17275393423
11233.17275393423,11233.17275393423
11223.172749155176,11223.172749155176
11233.17275393423,11233.17275393423
11223.172749155176,11223.172749155176
11223.172749155176,11223.172749155176
Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
Average Episodic Reward,Average Episodic N-Reward
23168.617442528765,23168.617442528765
23207.521922784592,23207.521922784592
23237.17772283693,23237.17772283693
23307.344617813746,23307.344617813746
23317.16272194502,23317.16272194502
23168.777422168776,23168.777422168776
23229.00047330913,23229.00047330913
23427.56915831697,23427.56915831697
23138.25716844453,23138.25716844453
23108.792283901923,23108.792283901923
23139.04345199072,23139.04345199072
23267.45346122433,23267.45346122433
23406.17732307227,23406.17732307227
23395.45340949166,23395.45340949166
23266.23675236914,23266.23675236914
23228.557663546162,23228.557663546162
23226.85637044556,23226.85637044556
23247.117776179464,23247.117776179464
23288.221959332906,23288.221959332906
23227.46313950339,23227.46313950339
23238.216797340567,23238.216797340567
23288.031875829525,23288.031875829525
23387.305513934538,23387.305513934538
23138.88353191731,23138.88353191731
23119.90333799058,23119.90333799058
26442.35085820001,26442.35085820001
24198.08112414599,24198.08112414599
