Epoch,Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
145,250.96979468621598,233.60158251761044,223.7656818422565,293.41689701046505,4696
150,184.47359296294553,221.1438903619457,224.28847395362894,293.41689701046505,4856
155,239.67850993295306,225.8662597598311,226.29003264705955,293.41689701046505,5016
160,238.2068257158688,242.19225951005583,231.24156488451663,293.41689701046505,5178
165,187.9788864174192,236.6294459888514,231.2152126039522,294.4853660003326,5343
170,192.60011976640064,222.0148238070385,231.6565712220384,294.4853660003326,5500
175,238.21162239690435,217.36474269219343,230.49077427463305,294.4853660003326,5663
180,206.769318822361,219.82701234634243,228.0725113741083,294.4853660003326,5819
185,273.6923501154681,229.4729676960611,228.5869997309095,294.4853660003326,5979
190,219.08275265775742,223.27892689196705,225.69138258346993,294.4853660003326,6140
195,211.02292800433307,208.48389284116814,223.56346179562104,294.4853660003326,6301
200,232.02331815045036,216.76748044862552,224.81610060080587,294.4853660003326,6459
205,242.82046503911556,223.49368551854204,223.0889469473632,294.4853660003326,6617
210,201.0083345273265,217.91694417692443,219.96103753417964,294.4853660003326,6778
215,233.69080303529728,222.18817495261692,220.20069274011632,294.4853660003326,6949
220,283.2440928157765,239.79806253241435,223.5176852792548,294.4853660003326,7117
225,182.74505627923668,235.29305135859468,223.78635447339653,294.4853660003326,7279
230,231.69311780620123,225.77817985685573,224.7079187813574,294.4853660003326,7440
235,236.53164115645373,231.19722688421794,224.13120631102797,294.4853660003326,7608
240,217.29844618962346,229.94677647311727,226.0414886975874,294.4853660003326,7772
245,226.11936128292686,230.46983060562397,228.5283938639191,294.4853660003326,7935
250,197.60608573715447,228.99468933486787,228.48693047483593,294.4853660003326,8098
255,216.68658148752078,219.44444656563002,227.71854607333665,294.4853660003326,8260
260,253.56376926711087,227.94835797095425,230.4932132336419,294.4853660003326,8423
265,211.32446684649076,234.68493571203845,230.217898225221,294.4853660003326,8581
270,245.5604778652057,230.83640767006347,228.70088226117173,294.4853660003326,8749
275,279.63832827082035,238.76865755331602,230.9130194641653,294.4853660003326,8909
280,216.41903469871755,226.61992649745488,228.86923158929156,294.4853660003326,9075
285,248.9245644912174,222.00963846018053,229.0755017793578,294.4853660003326,9234
290,222.13266277682652,242.41653631677846,231.36318355802376,303.13034932242533,9398
295,249.15149323738132,244.39476707324684,231.8604890728824,303.13034932242533,9565
300,233.9289817240827,244.42576543904838,234.44939877885986,303.13034932242533,9730
305,285.1524224089402,235.82084763809584,235.13576928737555,303.13034932242533,9897
310,219.67027682522334,227.36718412615156,234.33316400989935,303.13034932242533,10060
315,221.5408531383486,238.23222917256953,235.84522797948176,303.13034932242533,10225
320,258.16352833156697,234.9440015918577,235.15468279425818,303.13034932242533,10385
325,244.71109427976398,233.87411182755463,234.86631883432946,303.13034932242533,10554
330,256.81289750290864,240.7265910237014,237.9760156995075,303.13034932242533,10717
335,226.1585597486025,232.4382924117685,236.9520496246471,303.13034932242533,10883
340,268.59129759528975,231.82674332635662,235.85805710142316,303.2829584058035,11048
345,235.52978659907748,231.5271324420521,234.37852269840812,303.2829584058035,11215
350,285.75995841763967,233.83655091947747,233.74021419750895,303.2829584058035,11387
355,230.3596355957815,237.44265459582306,234.70288408995356,303.2829584058035,11560
360,250.25262663764133,227.6769252434638,233.8021624209714,303.2829584058035,11720
365,295.0914026860887,241.3784077122645,235.33211979789255,308.546939280032,11884
370,261.80867401647475,243.39546529137948,235.49245516087572,308.546939280032,12048
375,218.47630816111365,229.92714421679815,234.5427262757413,308.546939280032,12208
380,245.30867851855788,236.65232629745537,234.67760221562654,308.546939280032,12372
385,241.2894953293522,247.59735159826005,237.57453811303955,318.5154604707226,12534
390,226.2957180988871,248.11864863561118,237.93598327747748,318.5154604707226,12700
395,253.59712260127571,236.93268117061498,238.65564785875216,318.5154604707226,12863
400,196.4512046206292,234.94544859120646,238.15776281182326,318.5154604707226,13027
405,230.83816138324931,234.81912890433196,238.13094272045393,318.5154604707226,13195
410,232.97980518584217,229.01279381984628,238.42493652709973,318.5154604707226,13355
415,228.02761648523273,223.53543209093618,234.56234759618826,318.5154604707226,13517
420,252.6749244526849,228.07803906917735,235.36145128265937,318.5154604707226,13681
425,192.74834238209647,230.88200748959534,234.75332025074772,318.5154604707226,13845
430,259.154907488361,227.80691089865476,233.59236820289922,318.5154604707226,14010
435,248.1997086803633,231.152861327545,231.46442219660472,318.5154604707226,14170
440,206.67668868177498,226.75328496562534,229.31929546890206,318.5154604707226,14331
445,219.55557575001322,226.7205140025972,229.42198876300114,318.5154604707226,14491
450,242.96693498095397,237.00107138548955,229.73042002775867,318.5154604707226,14656
455,257.1585650012456,246.50885225328693,231.75993343279214,318.5154604707226,14816
460,270.5987576721451,245.91521022077868,233.11090330794516,318.5154604707226,14984
465,194.0615429943795,234.6036812024923,233.97358325510336,318.5154604707226,15145
470,210.14553033300203,226.41647532228703,232.7785905585671,318.5154604707226,15308
475,293.9508225067955,236.94451399030578,235.18608455524543,318.5154604707226,15472
480,232.2106082584474,245.61271631602807,236.3397516420417,318.5154604707226,15632
485,219.0797083840583,232.2078292972411,235.39707814918467,318.5154604707226,15794
490,274.31714371144835,239.3774721512238,238.86458907916145,318.5154604707226,15958
495,211.99660416693277,244.2359664987278,238.90016864841073,318.5154604707226,16120
500,234.77340524222072,224.90507227217017,236.44538925649755,318.5154604707226,16281
