Average Episodic Reward,Average Episodic N-Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward
300.5270410163459,300.5270410163459,326.216732005222,326.216732005222,326.216732005222
299.90662754826536,299.90662754826536,327.49154289734565,327.49154289734565,328.76635378946924
305.165358976795,305.165358976795,321.42100179865423,321.42100179865423,328.76635378946924
305.00383483729115,305.00383483729115,295.91449740640655,295.91449740640655,328.76635378946924
306.77860150589856,306.77860150589856,304.6334839223103,304.6334839223103,339.50942998592524
301.659355025894,301.659355025894,295.39080968420325,295.39080968420325,339.50942998592524
303.802711705807,303.802711705807,300.0652913392678,300.0652913392678,339.50942998592524
301.5792251967879,301.5792251967879,298.85660394138927,298.85660394138927,339.50942998592524
302.63504824260644,302.63504824260644,296.98678887779704,296.98678887779704,339.50942998592524
300.2518976369424,300.2518976369424,296.2401062956002,296.2401062956002,339.50942998592524
304.36661126722095,304.36661126722095,293.36199135034,296.34878595532933,339.50942998592524
303.4105431125761,303.4105431125761,287.60972932255356,294.2566982516855,339.50942998592524
302.5381025941474,302.5381025941474,284.559307960444,293.0658526923387,339.50942998592524
308.2928874963528,308.2928874963528,291.4911619691323,292.7549720940678,339.50942998592524
303.2746298763488,303.2746298763488,288.17162255103347,293.65890967479237,339.50942998592524
306.24250562507547,306.24250562507547,289.8879948443496,291.9515504092947,339.50942998592524
298.7623594617152,298.7623594617152,285.9481291490387,291.76107828619183,339.50942998592524
303.30419332460514,303.30419332460514,284.4621441392059,290.85968182906515,339.50942998592524
301.1426405636246,301.1426405636246,286.2212254093249,291.3207028417591,339.50942998592524
297.9653243256838,297.9653243256838,280.84298287278756,288.5415445841939,339.50942998592524
303.9399578185429,303.9399578185429,278.80040137958997,287.9924123478344,339.50942998592524
303.7602010772434,303.7602010772434,279.2329191173978,287.4277077361002,339.50942998592524
301.5427881013859,301.5427881013859,274.3581042182118,284.9320490079357,339.50942998592524
304.44755596726645,304.44755596726645,271.67631664733386,283.97219899126196,339.50942998592524
311.20953663005037,311.20953663005037,264.45304227315484,281.97656271413734,339.50942998592524
299.99139768999544,299.99139768999544,270.0166681188061,283.51505722064525,339.50942998592524
298.0234711065063,298.0234711065063,279.9172380431618,287.3744707887733,387.71922356010225
300.33321997712164,300.33321997712164,285.42898104585447,288.92014583506136,387.71922356010225
294.1081037026358,294.1081037026358,284.78053489611864,289.0654725156762,387.71922356010225
298.2193010728186,298.2193010728186,293.234446018454,290.1058450622806,387.71922356010225
297.8506601860158,297.8506601860158,294.2222062820715,290.0020232943625,387.71922356010225
301.02253507165165,301.02253507165165,300.7513560793462,291.5913478433646,387.71922356010225
297.57902658031605,297.57902658031605,311.99854730041017,293.13401818747343,387.71922356010225
297.0969151290875,297.0969151290875,316.2402719251195,293.46280867769065,387.71922356010225
296.0378892734123,296.0378892734123,323.5226272966363,293.84686688056564,387.71922356010225
291.57958780068014,291.57958780068014,324.585950138532,294.9236385867249,387.71922356010225
301.4845580655445,301.4845580655445,318.1039980177976,295.67974841823934,387.71922356010225
301.6100274931304,301.6100274931304,318.9448015280838,296.8213710174357,387.71922356010225
302.3635525296254,302.3635525296254,320.423317954343,297.10594570507794,387.71922356010225
294.1586149659729,294.1586149659729,314.8970246816475,296.3036399671223,387.71922356010225
295.1336697272478,295.1336697272478,318.71157628156135,297.00435329124025,387.71922356010225
301.2024845427114,301.2024845427114,318.51889440282264,298.0026684527594,387.71922356010225
299.07329922757776,299.07329922757776,314.565209327645,298.11801612704824,387.71922356010225
298.06612206049994,298.06612206049994,318.8587086787718,299.2346041324818,387.71922356010225
295.88440510102055,295.88440510102055,318.88009028849797,299.4098054156617,387.71922356010225
292.7338405980325,292.7338405980325,319.3962616896606,300.24377404388486,387.71922356010225
297.03824514224596,297.03824514224596,319.6976524387926,300.7899407630379,387.71922356010225
298.4215751505543,298.4215751505543,315.1629462167523,300.6425325172933,387.71922356010225
292.587273064837,292.587273064837,317.80439787624084,301.3301196175602,387.71922356010225
291.8713159824339,291.8713159824339,325.66588140536413,302.1760882547707,387.71922356010225
295.6415400791434,295.6415400791434,326.49082216956833,302.31739949262624,387.71922356010225
294.4896416109242,294.4896416109242,326.3124657471325,302.4850729338505,387.71922356010225
294.4337967987383,294.4337967987383,328.573272913179,302.81088834397804,387.71922356010225
294.4896416109242,294.4896416109242,325.0628665183655,304.6658651477446,387.71922356010225
294.4896416109242,294.4896416109242,324.81154299554964,303.96778508097447,387.71922356010225
