Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
1625.3722837111181,1730.9547988162126,1730.9547988162126,2150.4444451141794,497
1766.0319512654592,1712.9138726102015,1712.9138726102015,2150.4444451141794,999
1527.4914467616732,1647.970887302769,1675.6321911405832,2150.4444451141794,1491
1768.4400700025558,1699.095200952153,1706.0045367811774,2150.4444451141794,1976
1713.4921814674713,1851.9651859215319,1746.165389052963,2150.4444451141794,2479
1746.0393940141414,1828.5345808559487,1746.8478848061013,2150.4444451141794,2956
1819.2452088416169,1822.0067293317304,1767.834343418325,2150.4444451141794,3447
2253.5997451284074,1953.0137465606495,1798.3893502447384,2253.5997451284074,3950
2009.665925755941,1992.7313539781749,1817.8114568760693,2253.5997451284074,4458
2335.149331382162,1986.5909408973398,1836.0296683752583,2335.149331382162,4965
1706.7604595560497,1928.8055279720234,1848.6959369012461,2335.149331382162,5463
1619.1288868979495,1860.3006824724957,1865.5070303477175,2335.149331382162,5935
2162.150850844745,1964.9358336177193,1912.0889261642362,2349.8536451263326,6441
1719.2352555419188,2026.9601045476852,1931.0800110668235,2349.8536451263326,6935
2184.8581341139097,2021.1274176064157,1945.9213725012128,2349.8536451263326,7433
2036.7966807898938,2038.3450437920335,1973.0421036540408,2349.8536451263326,7935
1791.734376291103,1940.4461560353498,1969.6092578419368,2349.8536451263326,8410
1747.4282306904504,1875.1946488379842,1957.4782841095075,2349.8536451263326,8902
1917.4085925999036,1967.2204977108559,1964.507086588473,2349.8536451263326,9414
2064.549816177677,2018.049031272504,1963.7699021845403,2349.8536451263326,9925
1973.7428802855989,1976.640747415079,1974.0741304770843,2349.8536451263326,10427
1843.6219633097026,1905.2695037755384,1972.7636664451493,2349.8536451263326,10898
1937.7950360805476,1966.577335904978,1974.402430934536,2349.8536451263326,11415
2143.419055112205,2112.395864513791,1989.8508184383702,2349.8536451263326,11937
1765.6735941564457,2037.3557771526444,1977.6481028437813,2349.8536451263326,12424
1804.0310796042716,1967.5234514573203,1975.6864999714276,2349.8536451263326,12929
1926.3707855946643,2041.3171459361176,1997.8223008239352,2349.8536451263326,13448
2063.007622019737,2035.6505854969878,2007.7776873032283,2349.8536451263326,13943
1915.9466707710067,2026.8286918547415,2009.7439396527122,2349.8536451263326,14455
2544.0109049506327,2129.4800407679086,2030.0638892023094,2604.8594350640733,14981
1939.7989742008535,2154.8997224249474,2045.3957346546858,2604.8594350640733,15483
2213.0152186001897,2150.8136919307854,2079.172726833359,2604.8594350640733,16005
2122.6650447367756,2027.931471817935,2057.666561837277,2604.8594350640733,16494
2366.1936627259483,2004.5256072645395,2057.598675383508,2604.8594350640733,17020
2180.9037087852635,2101.92461780482,2070.5803299677123,2604.8594350640733,17534
1768.2005493887384,2048.2194096276626,2073.7378670175767,2604.8594350640733,18047
2278.5025438301104,2098.599096937189,2082.036720167927,2604.8594350640733,18594
2269.995583468451,2166.557244901813,2099.9191988985417,2604.8594350640733,19129
1870.3267579823605,2054.9406919089756,2087.6591201787733,2604.8594350640733,19632
2118.5532722081707,2066.934153381516,2087.410021421263,2604.8594350640733,20164
2349.622973196325,2137.8912142924423,2084.2574185522726,2604.8594350640733,20685
2408.4068467361553,2116.891024000731,2080.625487835252,2604.8594350640733,21235
1800.8973729684894,2018.8454608755405,2082.4402163637938,2604.8594350640733,21724
1815.087422378924,1885.3838536362105,2056.7971371095873,2604.8594350640733,22202
