Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
213.65678437789757,216.26092744967727,216.26092744967727,246.3587542811973,160
325.73517342556204,228.0297981579336,228.0297981579336,325.73517342556204,325
290.9465619010133,278.6471059949422,257.8517131465206,340.84415394284235,489
343.11840864700633,325.1284372613428,276.5791177096383,359.4959287080927,659
289.82677808129625,322.45954846523256,283.6948472740054,359.4959287080927,829
358.5975573378731,322.79895362579725,291.9857296816912,374.5991961090489,1005
335.81003386000947,322.73275085301987,294.8485340108666,374.5991961090489,1172
344.79944934298317,320.32413725352046,299.07033157464855,374.5991961090489,1340
325.62168790511976,324.7618791866586,301.49594404993155,374.5991961090489,1503
300.44911338719226,320.6839211703661,303.39304949379203,374.5991961090489,1674
316.99146220382426,324.0358919766818,314.52743529530704,374.5991961090489,1847
275.3523664194452,322.94523172324455,322.37613620685426,374.5991961090489,2019
324.34604077928697,316.931710906067,322.184356277532,374.5991961090489,2185
300.654324801954,321.2075633201297,321.59196141861156,374.5991961090489,2357
309.8271150684047,319.2262163071699,321.53768984591943,374.5991961090489,2522
315.7268000138952,316.7907078442423,320.39031226230065,374.5991961090489,2689
306.7116865909767,325.56926497463456,322.1049926702424,374.5991961090489,2854
324.1836783298497,326.4313517786947,321.61175516733545,374.5991961090489,3024
333.5995409434553,322.0280580980148,321.55822845251356,374.5991961090489,3188
274.8417560284892,320.8628318476815,321.6475373027986,374.5991961090489,3357
324.79959506353714,327.2359649195161,322.1982430410805,374.5991961090489,3528
347.9991258132068,329.2649733394101,322.9114856260317,374.5991961090489,3694
315.49407635162567,325.733626548793,323.9586261696257,374.5991961090489,3864
330.5993309691714,323.5462178256877,323.3792165271432,374.5991961090489,4033
290.7349877813009,321.29048083391154,324.371479074974,374.5991961090489,4195
306.38441967784695,314.77271744771156,322.9756184478372,374.5991961090489,4356
306.52384966466786,310.2161744469712,321.30086096944126,374.5991961090489,4525
333.5995012010724,320.6351958009818,321.81638725229453,374.5991961090489,4694
316.36052786347506,330.17197609293567,322.9296445684255,374.5991961090489,4864
332.1898911590383,332.96976196287704,324.23777327533367,374.5991961090489,5031
356.9222947950083,320.911369574577,321.6647254994377,374.5991961090489,5197
295.6550453236538,315.33303780084185,321.45138616761994,374.5991961090489,5363
326.1252217652169,321.6585943771945,320.84971906511794,374.5991961090489,5532
333.4918268856776,314.1050485843261,319.5631523193477,374.5991961090489,5700
328.4391943398373,314.93409621432295,319.57844214120024,374.5991961090489,5865
340.91179573801185,322.6081911053812,321.13024705088156,374.5991961090489,6032
318.8221152206729,317.95891315087766,321.12698988198156,374.5991961090489,6201
287.0993677990864,318.0013460224191,320.603477095169,374.5991961090489,6373
311.48763335992453,317.3476682426839,318.5621283119312,374.5991961090489,6535
258.1522240130816,308.17268345513486,315.64406139362063,374.5991961090489,6696
313.3524364465911,312.7898273542975,316.9378198678753,374.5991961090489,6861
347.6904253619143,323.76773336138297,317.33100050572887,374.5991961090489,7031
276.59199329592883,327.29046134135723,318.06419326070784,374.5991961090489,7206
321.5390145161367,325.8308527673859,319.6761613423408,374.5991961090489,7375
312.05083599282415,318.7895305401566,318.83528012587453,374.5991961090489,7539
321.51220015877186,320.2269201331078,319.1999071478861,374.5991961090489,7711
318.68415323196325,327.49249324211826,320.7419961441227,374.5991961090489,7884
321.40633995462406,318.3705428304597,319.2737465094943,374.5991961090489,8049
320.5707543282445,310.3430138857868,319.34106527274326,374.5991961090489,8221
321.3566791703805,314.30735633237083,320.50068108494145,374.5991961090489,8393
306.46094414160046,314.8049834285052,319.7440964875848,374.5991961090489,8559
330.65540726950917,320.0021060474155,319.74755562214796,374.5991961090489,8728
297.79415921911857,321.90661234892326,318.667326689098,374.5991961090489,8895
350.07540464730766,324.10363495378203,319.4021120594272,374.5991961090489,9067
362.0404473218928,333.86952285100716,321.6833251512681,374.5991961090489,9243
321.1253785821341,328.26374914207383,321.0094778612204,374.5991961090489,9410
311.6377052228439,323.4390479258866,320.8726360880218,374.5991961090489,9577
318.9997255463398,325.2137234865295,322.37811399243435,374.5991961090489,9742
308.7494256579876,324.77368496916773,323.75877030469803,374.5991961090489,9907
364.7669835332249,327.6518393208629,325.0470105901328,374.5991961090489,10082
290.2778651932037,329.42238490250094,326.68225059949714,374.5991961090489,10252
326.3153647388948,322.3543628471923,325.5174619500881,374.5991961090489,10418
333.5994667343942,319.6183506812646,326.22459826596537,374.5991961090489,10583
351.619126561858,326.958024634796,326.0883398862909,374.5991961090489,10757
282.1266129376495,320.98838602530117,323.6483709008242,374.5991961090489,10926
309.80214755415557,315.0807724111776,323.4517445401117,374.5991961090489,11099
320.16820579854965,317.74610623618054,322.509782562883,374.5991961090489,11271
330.59950466734847,323.45977914787653,323.1009556723811,374.5991961090489,11438
365.59906916223525,328.88838554744837,323.3327226785391,374.5991961090489,11606
356.7990880145769,337.1519680534963,325.00098141890777,374.5991961090489,11780
325.7953513987775,335.45399803098843,324.5390453042366,374.5991961090489,11951
341.9990458015187,325.18459804329945,325.5670284581292,374.5991961090489,12122
350.30432225521184,333.2323935706876,327.2618538821212,374.5991961090489,12290
325.5759503443126,322.58860936951555,324.6931454050731,374.5991961090489,12456
307.51209633817797,310.9314004682936,325.25045677071967,374.5991961090489,12619
330.25153603110437,325.1032849279071,326.697647908419,374.5991961090489,12792
301.4232550838283,318.87468040438523,325.47617160436056,374.5991961090489,12961
296.9934053751619,301.38449649044065,322.28259137693186,374.5991961090489,13126
314.1179695657732,310.84787426351494,321.86806934757396,374.5991961090489,13297
286.71077591840896,322.59774083101814,319.37174593243617,374.5991961090489,13474
303.16143253458915,322.8342247538396,319.34411469214416,374.5991961090489,13640
337.5875843284519,328.01501922065984,319.93783016790826,374.5991961090489,13817
311.4740710336932,327.8770389471186,318.2730437674304,374.5991961090489,13982
318.9695750258729,324.2615792644291,320.27242414689096,374.5991961090489,14158
321.07594774497073,322.7998342972697,320.64673053322554,374.5991961090489,14326
