epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,229.71284814845936,198.9060123855454,268.2180230977947,26.74645505152287,5,2025-08-06T09:51:43.901480
1,216.63174245117253,172.38097495758683,316.8686254006268,51.9066129396487,5,2025-08-06T09:51:44.169379
2,189.73739892291195,136.6360524260928,295.4494726548919,56.55093209924444,5,2025-08-06T09:51:44.420691
3,213.80122026452787,180.48714404264646,254.6069652589927,26.423804671283477,5,2025-08-06T09:51:44.714037
4,199.3725789961921,159.76871596428657,318.5504217928445,60.191217751298765,5,2025-08-06T09:51:44.968861
5,198.64428104418423,146.9425303503248,253.12018070807318,38.39843725258969,5,2025-08-06T09:51:45.239548
6,189.7815146873101,165.80769978084564,210.21327630618492,16.030324348210026,5,2025-08-06T09:51:45.508784
7,184.5352369880413,166.91647402149744,228.8912984490764,22.931999332462265,5,2025-08-06T09:51:45.778052
