Epoch,Epoch Reward,Avg Reward (last 10)
10,39.82998190770652,36.70415660658385
20,32.21140375269529,40.32032279359425
30,19.406293565009236,39.23198595267193
Epoch,Epoch Reward,Avg Reward (last 10)
10,39.82998190770652,36.70415660658385
20,32.21140375269529,40.32032279359425
30,19.406293565009236,39.23198595267193
40,43.561688353286634,39.349510063724296
50,22.838894349777085,30.325023073138546
60,51.32161934387697,38.502414995688966
70,33.17298482419451,30.455958637722944
80,50.694419088694644,37.74049051010162
90,23.329633692709013,44.76509299974151
100,13.774388904983008,40.63528071970795
110,46.96712114092433,41.85507584619757
120,19.618831650819157,38.35251492314192
130,51.09253474264186,46.37729239437885
140,23.424468880429846,33.96249274575178
150,49.22288768747806,32.3850698496708
160,49.36502247483886,39.55815064877881
170,35.91269413910096,35.266050214527795
180,21.419096880258255,43.22933701581078
190,25.005717017219098,40.3352697521059
200,48.814749387045865,48.73067219372465
210,58.166974081742566,47.112895869281616
220,39.94209010274228,43.17451098288645
230,58.14040170166529,33.79033339296556
240,15.394615874930583,41.79508069083776
250,70.46224411785985,47.26613697910788
260,47.084848439996804,41.17295466734123
270,34.99772138856581,40.52300103324684
280,43.41747597630017,41.16593611480568
290,35.76429536022647,33.07905734165154
300,40.84885063420022,37.83001945789373
310,37.83972776013,38.98564964363664
320,46.29399166138896,44.59004117457685
330,36.596592285102076,41.16945552960758
340,61.86427548765029,38.18980669922978
350,61.049486369629605,39.5107452551458
360,56.67580271188202,42.25082628435804
370,54.63592792725679,45.38145536346586
380,40.78830251586833,40.372650556742244
390,37.078546066944405,47.33286461097567
400,54.46069883567672,45.006099712893274
410,29.71023785972246,39.52346131771269
420,48.86635804740955,42.167851132424154
430,-7.300485480718988,35.962241312073175
440,60.21331733087918,48.09472200409262
450,26.849507073947063,42.108378427156104
460,33.38218161576377,34.81154540126967
470,23.228070737259127,43.2566402836661
480,34.29976542990384,36.841244488776326
490,32.68043673056854,33.736254408113126
500,56.16947557219974,43.6223109868201
510,38.74678171534722,38.95228798343361
520,33.82772588848067,35.00030988526836
530,39.490679447952516,36.24326283143054
540,19.854276926577523,28.699870035214577
550,42.29464052202535,30.850635344830824
560,49.34575857337507,42.169519012481786
570,24.108384117412065,41.114975408828464
580,38.652554214765225,31.799487119718655
590,30.760719528083218,31.301173526994518
600,61.37623017176647,43.06767267122914
610,37.104538341610315,41.20959476560163
620,50.00789626476748,41.36360697095084
630,59.87336213897697,45.01207526633681
640,68.49508825698034,45.34112790672407
650,21.086448487393234,33.585134921897
660,22.443230847064676,37.26119602572915
670,53.72067585529534,42.709931042616724
680,19.651817648606784,36.93983144650386
690,39.76823568975035,37.425865454751914
700,28.659920964913233,35.480546374733954
710,44.00970374503354,33.359134455715065
720,50.32948670192009,43.1378426717673
730,32.05604032996149,42.334177214184926
740,66.49157223759165,47.99722242612259
750,53.90587261006458,39.10721570013385
760,34.37134865908427,28.343739888839433
770,58.34404087242767,42.375910963361676
780,39.01831248043065,38.06281727684655
790,47.66517349038436,43.173419440811514
800,47.08440832346089,48.878012562032055
810,29.940563895705615,41.520395361375805
820,55.23549309645962,37.28940026821482
830,58.36853558737522,37.58264271825635
840,35.374694860293076,42.188299065799406
850,17.446669336551075,45.264072594024796
860,41.52569053791275,30.350777619151124
870,22.04890845861009,37.62573017216012
880,75.03943529597852,39.95164542713226
890,46.943781830773034,40.270529085902425
900,21.532207237300767,38.64616960134309
910,29.503196169373876,39.719041326667536
920,28.375876814638712,29.61635711180613
930,5.747284340557332,37.65395446647501
940,45.17566294490276,32.84811165441453
950,36.0236887364815,43.72589457134383
960,57.368160267732755,33.450015720594486
970,-1.9462753700410587,26.844720799795503
980,37.4077029580337,34.50401036821939
990,64.02899163547434,37.22703990958231
1000,14.104136389368131,41.266441941052314
1010,34.929144022372576,37.1668720277059
1020,38.28866004951292,36.229348070738354
1030,44.213769154951436,38.66772506772227
1040,34.43405971585217,34.46071717000014
1050,15.572029644022411,39.93493017493803
1060,45.03131126605494,45.23690761194608
1070,59.90427889556854,38.185952253354266
1080,41.694005183738454,36.31838929466936
1090,40.33973143681623,41.165876570537975
1100,14.147196723795776,39.01919613100539
1110,20.471565201804562,39.817305902023975
1120,45.81818874391192,44.334497499853306
1130,50.60957441962351,40.432715518266704
1140,55.493735018452696,44.84863828863268
1150,50.778081634341646,37.15787321112545
1160,31.60703935124846,44.1510423897393
1170,44.893745705039194,41.10751322091424
1180,55.34966911977341,38.41965155035232
1190,47.5684517841055,38.0188362150615
1200,45.33461126127169,40.66891748559274
1210,37.316550936470215,39.965162985496406
1220,8.35609659745067,42.550464489826815
1230,19.183386559660526,39.4936812408079
1240,-3.176075766679486,36.01019297139864
1250,74.69348284510036,41.46874063097154
1260,54.19006741637897,46.354233334168114
1270,32.65960326955383,31.027540775153852
1280,42.74008742234259,37.01514850715011
1290,33.23709603074051,46.62580847598694
1300,52.43882946326784,47.70911161725387
1310,33.03938190355883,48.62671518224754
1320,29.257249491940133,40.64055041852423
1330,38.70770853847027,41.65320929388318
1340,31.939581900085404,41.233594759876425
1350,40.73743045764902,40.75003833912993
1360,45.701477918116176,40.548289352659125
1370,43.40525323987439,38.28770231009326
1380,36.08075807781574,36.293120709448274
1390,23.843400706039898,41.96343895609407
1400,6.881753164382144,41.1334109091494
1410,56.94410379514879,46.18904891219149
