Average Episodic Reward,Average Episodic N-Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward
6011.263783773096,6011.263783773096,9513.74294341213,9513.74294341213,9513.74294341213
6011.263783773096,6011.263783773096,5989.251275641641,5989.251275641641,9513.74294341213
6011.263783773096,6011.263783773096,4814.420719718145,4814.420719718145,9513.74294341213
6011.263783773096,6011.263783773096,4227.005441756397,4227.005441756397,9513.74294341213
6011.263783773096,6011.263783773096,3874.5562749793476,3874.5562749793476,9513.74294341213
6293.506496595557,6293.506496595557,3639.590163794648,3639.590163794648,9513.74294341213
6011.263783773096,6011.263783773096,4706.357165638117,4706.357165638117,11106.959176698934
6011.263783773096,6011.263783773096,4426.157470917247,4426.157470917247,11106.959176698934
6011.263783773096,6011.263783773096,4208.2243750232365,4208.2243750232365,11106.959176698934
6011.263783773096,6011.263783773096,4033.877898308028,4033.877898308028,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3891.2307809955846,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3772.358183235215,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3671.773677437979,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3585.5583867546343,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3510.838468162402,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3445.4585393941998,11106.959176698934
6011.263783773096,6011.263783773096,2464.7596078711517,3387.7703669516673,11106.959176698934
6293.506496595557,6293.506496595557,2464.7596078711517,3336.4919914471943,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3745.4639485657067,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3681.428731530979,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3623.4921065947965,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3570.8224475619036,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3522.732758879697,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3478.6505442543407,11106.959176698934
6011.263783773096,6011.263783773096,3328.97956475393,3438.094906799013,11106.959176698934
6649.349462111192,6649.349462111192,3521.4537399072856,3474.687462668463,11106.959176698934
4086.4637088879945,4086.4637088879945,3997.2074215101165,3613.4877945659073,11106.959176698934
7988.626269582439,7988.626269582439,4859.953600015377,3880.5854230786877,11106.959176698934
8541.585331276277,8541.585331276277,4366.060336330951,3959.462702967515,11106.959176698934
8652.473295955653,8652.473295955653,5018.908708651264,4127.255390571074,11106.959176698934
8904.407520855599,8904.407520855599,5739.005331615029,4305.915727569065,11106.959176698934
9152.73454881016,9152.73454881016,6222.710014712134,4399.53731229635,11106.959176698934
8180.506982890329,8180.506982890329,6706.191620945258,4487.417262535927,11106.959176698934
8245.179576160825,8245.179576160825,7215.635160948121,4577.763666811334,11106.959176698934
8387.70233060854,8387.70233060854,7638.199918236872,4638.124910066972,11106.959176698934
8463.077810943045,8463.077810943045,8106.028711469032,4761.171142890842,11106.959176698934
8753.329028578244,8753.329028578244,8785.934600423212,5011.446390743557,14021.355313441287
10417.628038379566,10417.628038379566,8493.454900061446,5094.498443337307,14021.355313441287
11207.809516218607,11207.809516218607,9112.971833205775,5280.875300464504,14021.355313441287
12555.687607015967,12555.687607015967,9451.233604632074,5458.249944086325,14021.355313441287
13265.236909151885,13265.236909151885,9663.450388338373,5612.631498488409,14021.355313441287
