Average Episodic Reward,Average Episodic N-Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward
874.1431614208451,874.1431614208451,964.304225500767,964.304225500767,964.304225500767
919.0793106684189,919.0793106684189,828.0285535279045,828.0285535279045,964.304225500767
884.3204437354709,884.3204437354709,1062.922060982485,1062.922060982485,1532.7090758916456
889.0409038087319,889.0409038087319,1000.8838704498139,1000.8838704498139,1532.7090758916456
907.9413240946466,907.9413240946466,1036.6975747897843,1036.6975747897843,1532.7090758916456
907.076939165147,907.076939165147,974.578565559521,974.578565559521,1532.7090758916456
872.5802850347808,872.5802850347808,936.7845834749285,936.7845834749285,1532.7090758916456
878.2133136557085,878.2133136557085,906.1556207349427,906.1556207349427,1532.7090758916456
892.0886920317977,892.0886920317977,985.9123547385287,985.9123547385287,1623.9662267672184
950.2044261944188,950.2044261944188,968.798049149856,968.798049149856,1623.9662267672184
955.7807626003254,955.7807626003254,941.5429147552835,943.6121248230546,1623.9662267672184
885.5002228200224,885.5002228200224,948.0476954475462,928.0445051276059,1623.9662267672184
927.9577281896611,927.9577281896611,873.3283478877399,917.0807432172963,1623.9662267672184
902.487377993701,902.487377993701,847.5362793922183,891.3498768372455,1623.9662267672184
857.6374609400351,857.6374609400351,811.0179700624318,886.2445049715492,1623.9662267672184
907.2924352461513,907.2924352461513,837.5406741782044,888.9298834461982,1623.9662267672184
878.5455035727239,878.5455035727239,828.2726581976292,872.9540391941642,1623.9662267672184
867.7800862973978,867.7800862973978,891.3670488221265,897.9397474500448,1623.9662267672184
908.6964099431976,908.6964099431976,836.7206554501217,907.3904077446305,1623.9662267672184
897.6711439841399,897.6711439841399,879.6716093585121,924.2348292541841,1623.9662267672184
919.84588642557,919.84588642557,899.0605101030391,922.3970701944761,1623.9662267672184
893.2457839512962,893.2457839512962,963.2692309880252,944.0557441550695,1623.9662267672184
872.8853537045615,872.8853537045615,981.1928840085814,944.9555870395944,1623.9662267672184
917.5197611204916,917.5197611204916,1008.793592149635,940.2847582174078,1623.9662267672184
898.462428372321,898.462428372321,1016.8548329736889,938.4886361724051,1623.9662267672184
