epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,465.15174734120404,465.15174734120404,465.15174734120404,0.0,1,2025-08-28T22:38:04.455527
1,421.65838064192195,421.65838064192195,421.65838064192195,0.0,1,2025-08-28T22:38:18.566262
2,381.5496254250262,381.5496254250262,381.5496254250262,0.0,1,2025-08-28T22:38:33.199617
3,403.8668875001591,403.8668875001591,403.8668875001591,0.0,1,2025-08-28T22:38:47.916104
4,430.2681254853688,430.2681254853688,430.2681254853688,0.0,1,2025-08-28T22:39:02.595375
5,418.8426948247419,418.8426948247419,418.8426948247419,0.0,1,2025-08-28T22:39:17.204769
6,418.3151187164584,418.3151187164584,418.3151187164584,0.0,1,2025-08-28T22:39:31.712192
7,418.8426948247419,418.8426948247419,418.8426948247419,0.0,1,2025-08-28T22:39:45.991744
8,420.4670343544908,420.4670343544908,420.4670343544908,0.0,1,2025-08-28T22:40:00.538863
9,430.2681254853688,430.2681254853688,430.2681254853688,0.0,1,2025-08-28T22:40:14.585997
10,418.8426948247419,418.8426948247419,418.8426948247419,0.0,1,2025-08-28T22:40:28.898894
11,432.5618519473177,432.5618519473177,432.5618519473177,0.0,1,2025-08-28T22:40:43.450454
12,430.2681254853688,430.2681254853688,430.2681254853688,0.0,1,2025-08-28T22:40:57.982222
13,431.39199073290865,431.39199073290865,431.39199073290865,0.0,1,2025-08-28T22:41:12.481233
14,430.2681254853688,430.2681254853688,430.2681254853688,0.0,1,2025-08-28T22:41:26.720915
15,421.77772603759877,421.77772603759877,421.77772603759877,0.0,1,2025-08-28T22:41:41.310665
16,411.66707102496844,411.66707102496844,411.66707102496844,0.0,1,2025-08-28T22:41:55.773553
17,440.43303662015757,440.43303662015757,440.43303662015757,0.0,1,2025-08-28T22:42:09.858333
18,418.3151187164584,418.3151187164584,418.3151187164584,0.0,1,2025-08-28T22:42:23.983431
19,431.39199073290865,431.39199073290865,431.39199073290865,0.0,1,2025-08-28T22:42:38.615199
20,387.077803682016,387.077803682016,387.077803682016,0.0,1,2025-08-28T22:42:52.655462
21,392.3555928252814,392.3555928252814,392.3555928252814,0.0,1,2025-08-28T22:43:07.256312
22,443.01900280251795,443.01900280251795,443.01900280251795,0.0,1,2025-08-28T22:43:21.301386
23,469.5419457069271,469.5419457069271,469.5419457069271,0.0,1,2025-08-28T22:43:35.181032
24,399.55148288270317,399.55148288270317,399.55148288270317,0.0,1,2025-08-28T22:43:49.459399
