epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,523.9346749170336,523.9346749170336,523.9346749170336,0.0,1,2025-08-29T08:01:37.256494
1,467.6662099395085,467.6662099395085,467.6662099395085,0.0,1,2025-08-29T08:01:41.302467
2,454.1627131539067,454.1627131539067,454.1627131539067,0.0,1,2025-08-29T08:01:45.314115
3,492.603331577556,492.603331577556,492.603331577556,0.0,1,2025-08-29T08:01:49.292949
4,478.0551175416341,478.0551175416341,478.0551175416341,0.0,1,2025-08-29T08:01:53.208458
5,483.19087675919127,483.19087675919127,483.19087675919127,0.0,1,2025-08-29T08:01:57.126550
6,424.1280802095562,424.1280802095562,424.1280802095562,0.0,1,2025-08-29T08:02:01.051821
7,504.1611949445108,504.1611949445108,504.1611949445108,0.0,1,2025-08-29T08:02:04.971648
8,517.4638736918079,517.4638736918079,517.4638736918079,0.0,1,2025-08-29T08:02:08.901901
9,494.4967689311785,494.4967689311785,494.4967689311785,0.0,1,2025-08-29T08:02:12.818738
10,516.810073637946,516.810073637946,516.810073637946,0.0,1,2025-08-29T08:02:17.077301
11,488.960983757335,488.960983757335,488.960983757335,0.0,1,2025-08-29T08:02:21.004330
12,450.73003522902957,450.73003522902957,450.73003522902957,0.0,1,2025-08-29T08:02:24.924753
13,511.1945824121491,511.1945824121491,511.1945824121491,0.0,1,2025-08-29T08:02:28.829681
14,493.464336375874,493.464336375874,493.464336375874,0.0,1,2025-08-29T08:02:32.751493
15,494.3148405382894,494.3148405382894,494.3148405382894,0.0,1,2025-08-29T08:02:36.676069
16,514.0528686485391,514.0528686485391,514.0528686485391,0.0,1,2025-08-29T08:02:40.595374
17,553.4519836397938,553.4519836397938,553.4519836397938,0.0,1,2025-08-29T08:02:44.519574
18,496.1103131726626,496.1103131726626,496.1103131726626,0.0,1,2025-08-29T08:02:48.438567
19,464.7890366881195,464.7890366881195,464.7890366881195,0.0,1,2025-08-29T08:02:52.350114
20,415.58525945312994,415.58525945312994,415.58525945312994,0.0,1,2025-08-29T08:02:56.589535
21,499.9473172024384,499.9473172024384,499.9473172024384,0.0,1,2025-08-29T08:03:00.519328
22,464.4528422422116,464.4528422422116,464.4528422422116,0.0,1,2025-08-29T08:03:04.434082
23,431.81825811008605,431.81825811008605,431.81825811008605,0.0,1,2025-08-29T08:03:08.356487
24,526.8908839321383,526.8908839321383,526.8908839321383,0.0,1,2025-08-29T08:03:12.270604
