epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-521.5520319423956,-521.5520319423956,-521.5520319423956,0.0,1,2025-08-25T07:45:58.987208
1,-544.1501264614923,-544.1501264614923,-544.1501264614923,0.0,1,2025-08-25T07:46:05.691464
2,-473.6083159861117,-473.6083159861117,-473.6083159861117,0.0,1,2025-08-25T07:46:12.479768
3,-434.35637001317605,-434.35637001317605,-434.35637001317605,0.0,1,2025-08-25T07:46:19.365431
4,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-25T07:46:26.268671
5,-440.01768681419003,-440.01768681419003,-440.01768681419003,0.0,1,2025-08-25T07:46:33.108741
6,-483.79609642204866,-483.79609642204866,-483.79609642204866,0.0,1,2025-08-25T07:46:40.017606
7,-440.01768681419003,-440.01768681419003,-440.01768681419003,0.0,1,2025-08-25T07:46:46.852085
8,-427.24197067280625,-427.24197067280625,-427.24197067280625,0.0,1,2025-08-25T07:46:53.491242
9,-435.4326960501349,-435.4326960501349,-435.4326960501349,0.0,1,2025-08-25T07:47:00.406441
10,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-25T07:47:07.613399
11,-465.1582080885304,-465.1582080885304,-465.1582080885304,0.0,1,2025-08-25T07:47:14.597064
12,-483.7188823582595,-483.7188823582595,-483.7188823582595,0.0,1,2025-08-25T07:47:21.559447
13,-443.42272462726794,-443.42272462726794,-443.42272462726794,0.0,1,2025-08-25T07:47:28.479165
14,-498.8783271002062,-498.8783271002062,-498.8783271002062,0.0,1,2025-08-25T07:47:35.485556
15,-510.0864394460552,-510.0864394460552,-510.0864394460552,0.0,1,2025-08-25T07:47:42.159827
16,-465.1582080885304,-465.1582080885304,-465.1582080885304,0.0,1,2025-08-25T07:47:49.073294
17,-483.4942863093729,-483.4942863093729,-483.4942863093729,0.0,1,2025-08-25T07:47:56.043238
18,-473.6083159861117,-473.6083159861117,-473.6083159861117,0.0,1,2025-08-25T07:48:02.956229
19,-467.34830163349255,-467.34830163349255,-467.34830163349255,0.0,1,2025-08-25T07:48:10.044282
20,-414.96814044165103,-414.96814044165103,-414.96814044165103,0.0,1,2025-08-25T07:48:17.451312
21,-429.28196598123185,-429.28196598123185,-429.28196598123185,0.0,1,2025-08-25T07:48:24.243005
22,-489.9060727750857,-489.9060727750857,-489.9060727750857,0.0,1,2025-08-25T07:48:31.171635
23,-510.0864394460552,-510.0864394460552,-510.0864394460552,0.0,1,2025-08-25T07:48:37.813160
24,-479.36116495275303,-479.36116495275303,-479.36116495275303,0.0,1,2025-08-25T07:48:44.938025
