epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-599.2878218078913,-599.2878218078913,-599.2878218078913,0.0,1,2025-08-24T22:32:49.965971
1,-573.5896221778448,-573.5896221778448,-573.5896221778448,0.0,1,2025-08-24T22:33:04.836233
2,-579.1574827961972,-579.1574827961972,-579.1574827961972,0.0,1,2025-08-24T22:33:19.864827
3,-574.239416448493,-574.239416448493,-574.239416448493,0.0,1,2025-08-24T22:33:33.488964
4,-843.5190436533686,-843.5190436533686,-843.5190436533686,0.0,1,2025-08-24T22:33:48.990930
5,-206.91698249028727,-206.91698249028727,-206.91698249028727,0.0,1,2025-08-24T22:34:04.390601
6,-473.32663365678326,-473.32663365678326,-473.32663365678326,0.0,1,2025-08-24T22:34:17.794758
7,-585.507844603171,-585.507844603171,-585.507844603171,0.0,1,2025-08-24T22:34:33.201436
8,-588.7861181939488,-588.7861181939488,-588.7861181939488,0.0,1,2025-08-24T22:34:47.871194
9,-151.73207009960927,-151.73207009960927,-151.73207009960927,0.0,1,2025-08-24T22:35:01.353759
10,-588.5579325305615,-588.5579325305615,-588.5579325305615,0.0,1,2025-08-24T22:35:17.228448
11,-151.0900074173954,-151.0900074173954,-151.0900074173954,0.0,1,2025-08-24T22:35:32.388747
12,-400.4498519896149,-400.4498519896149,-400.4498519896149,0.0,1,2025-08-24T22:35:46.123624
13,-486.1667398999,-486.1667398999,-486.1667398999,0.0,1,2025-08-24T22:36:01.541144
14,-585.297049254884,-585.297049254884,-585.297049254884,0.0,1,2025-08-24T22:36:16.980650
15,-580.9201874220705,-580.9201874220705,-580.9201874220705,0.0,1,2025-08-24T22:36:30.248615
16,-557.183790708706,-557.183790708706,-557.183790708706,0.0,1,2025-08-24T22:36:45.884556
17,-579.1689963635429,-579.1689963635429,-579.1689963635429,0.0,1,2025-08-24T22:37:00.794502
18,-151.45281802546899,-151.45281802546899,-151.45281802546899,0.0,1,2025-08-24T22:37:13.617052
19,-583.1761101497104,-583.1761101497104,-583.1761101497104,0.0,1,2025-08-24T22:37:28.394313
20,-584.5976519160214,-584.5976519160214,-584.5976519160214,0.0,1,2025-08-24T22:37:44.392732
21,-576.9624807815712,-576.9624807815712,-576.9624807815712,0.0,1,2025-08-24T22:37:58.208221
22,-576.2027743877263,-576.2027743877263,-576.2027743877263,0.0,1,2025-08-24T22:38:13.710576
23,-555.7139570133581,-555.7139570133581,-555.7139570133581,0.0,1,2025-08-24T22:38:28.933939
24,-944.5016823960526,-944.5016823960526,-944.5016823960526,0.0,1,2025-08-24T22:38:42.659392
