epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,411.98868351110536,411.98868351110536,411.98868351110536,0.0,1,2025-08-29T07:55:12.414579
1,344.12154622116907,344.12154622116907,344.12154622116907,0.0,1,2025-08-29T07:55:13.401113
2,421.1156164620727,421.1156164620727,421.1156164620727,0.0,1,2025-08-29T07:55:14.385861
3,388.68974248618497,388.68974248618497,388.68974248618497,0.0,1,2025-08-29T07:55:15.366493
4,504.94754644019633,504.94754644019633,504.94754644019633,0.0,1,2025-08-29T07:55:16.345428
5,458.2754312003694,458.2754312003694,458.2754312003694,0.0,1,2025-08-29T07:55:17.325128
6,372.19187273712475,372.19187273712475,372.19187273712475,0.0,1,2025-08-29T07:55:18.306125
7,396.9350014840262,396.9350014840262,396.9350014840262,0.0,1,2025-08-29T07:55:19.285117
8,457.43204511487454,457.43204511487454,457.43204511487454,0.0,1,2025-08-29T07:55:20.266051
9,424.7088831633592,424.7088831633592,424.7088831633592,0.0,1,2025-08-29T07:55:21.243762
10,384.0340151387388,384.0340151387388,384.0340151387388,0.0,1,2025-08-29T07:55:22.568599
11,401.43418806039676,401.43418806039676,401.43418806039676,0.0,1,2025-08-29T07:55:23.550089
12,432.23496978607193,432.23496978607193,432.23496978607193,0.0,1,2025-08-29T07:55:24.519983
13,452.73498155680534,452.73498155680534,452.73498155680534,0.0,1,2025-08-29T07:55:25.428349
14,464.99771344083445,464.99771344083445,464.99771344083445,0.0,1,2025-08-29T07:55:26.409375
15,414.2722369442744,414.2722369442744,414.2722369442744,0.0,1,2025-08-29T07:55:27.390801
16,426.3178126159785,426.3178126159785,426.3178126159785,0.0,1,2025-08-29T07:55:28.376175
17,460.4821196773745,460.4821196773745,460.4821196773745,0.0,1,2025-08-29T07:55:29.375187
18,375.5014884495108,375.5014884495108,375.5014884495108,0.0,1,2025-08-29T07:55:30.377733
19,407.0783906345811,407.0783906345811,407.0783906345811,0.0,1,2025-08-29T07:55:31.355780
20,474.2545466829264,474.2545466829264,474.2545466829264,0.0,1,2025-08-29T07:55:32.659126
21,424.52556533694724,424.52556533694724,424.52556533694724,0.0,1,2025-08-29T07:55:33.642022
22,404.37379480264,404.37379480264,404.37379480264,0.0,1,2025-08-29T07:55:34.620711
23,465.01031920043795,465.01031920043795,465.01031920043795,0.0,1,2025-08-29T07:55:35.602671
24,409.43944621210113,409.43944621210113,409.43944621210113,0.0,1,2025-08-29T07:55:36.581941
