epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,490.6723824731149,490.6723824731149,490.6723824731149,0.0,1,2025-08-29T08:01:37.185584
1,512.4147615981719,512.4147615981719,512.4147615981719,0.0,1,2025-08-29T08:01:42.811613
2,477.49185209886286,477.49185209886286,477.49185209886286,0.0,1,2025-08-29T08:01:48.414790
3,463.5504648748435,463.5504648748435,463.5504648748435,0.0,1,2025-08-29T08:01:54.021101
4,430.79271853959835,430.79271853959835,430.79271853959835,0.0,1,2025-08-29T08:01:59.633640
5,477.42305262006766,477.42305262006766,477.42305262006766,0.0,1,2025-08-29T08:02:05.242352
6,485.54695373311085,485.54695373311085,485.54695373311085,0.0,1,2025-08-29T08:02:10.870869
7,453.5449691912691,453.5449691912691,453.5449691912691,0.0,1,2025-08-29T08:02:16.493274
8,439.38257778660494,439.38257778660494,439.38257778660494,0.0,1,2025-08-29T08:02:22.108418
9,448.7474872375955,448.7474872375955,448.7474872375955,0.0,1,2025-08-29T08:02:27.755343
10,473.6920146927871,473.6920146927871,473.6920146927871,0.0,1,2025-08-29T08:02:33.728294
11,462.2164708115988,462.2164708115988,462.2164708115988,0.0,1,2025-08-29T08:02:39.355339
12,475.74096667640396,475.74096667640396,475.74096667640396,0.0,1,2025-08-29T08:02:44.979179
13,444.6716715631792,444.6716715631792,444.6716715631792,0.0,1,2025-08-29T08:02:50.614322
14,483.6269861561251,483.6269861561251,483.6269861561251,0.0,1,2025-08-29T08:02:56.214768
15,499.1084377106016,499.1084377106016,499.1084377106016,0.0,1,2025-08-29T08:03:01.839145
16,446.9476110102524,446.9476110102524,446.9476110102524,0.0,1,2025-08-29T08:03:07.462677
17,416.8919495596954,416.8919495596954,416.8919495596954,0.0,1,2025-08-29T08:03:13.078744
18,509.84839129104716,509.84839129104716,509.84839129104716,0.0,1,2025-08-29T08:03:18.717354
19,486.51271993068804,486.51271993068804,486.51271993068804,0.0,1,2025-08-29T08:03:24.366393
20,453.8872777891312,453.8872777891312,453.8872777891312,0.0,1,2025-08-29T08:03:30.293360
21,439.4978153433511,439.4978153433511,439.4978153433511,0.0,1,2025-08-29T08:03:35.916243
22,462.7386064148864,462.7386064148864,462.7386064148864,0.0,1,2025-08-29T08:03:41.561830
23,456.39631717538407,456.39631717538407,456.39631717538407,0.0,1,2025-08-29T08:03:47.182346
24,482.8054585059323,482.8054585059323,482.8054585059323,0.0,1,2025-08-29T08:03:52.811455
