Average Episodic Reward,Average Episodic N-Reward
34486.34482004027,34486.34482004027
34448.6410605785,34448.6410605785
34211.31434784278,34211.31434784278
34616.62717477664,34616.62717477664
34141.04116197553,34141.04116197553
34221.547775069695,34221.547775069695
34230.03089163189,34230.03089163189
34240.10702675768,34240.10702675768
34408.75144934801,34408.75144934801
34318.66673564501,34318.66673564501
34251.14472205948,34251.14472205948
34170.95004026105,34170.95004026105
34310.09818693777,34310.09818693777
34537.42153340914,34537.42153340914
34092.40182642641,34092.40182642641
34359.775174977396,34359.775174977396
34310.345698124256,34310.345698124256
34446.26494444356,34446.26494444356
34309.057501891584,34309.057501891584
34141.17838399254,34141.17838399254
34093.00415471938,34093.00415471938
34349.459217665695,34349.459217665695
34556.94254694589,34556.94254694589
34656.658900405426,34656.658900405426
34022.29533306721,34022.29533306721
34875.89548498396,34875.89548498396
33112.981701714576,33112.981701714576
Average Episodic Reward,Average Episodic N-Reward
34486.34482004027,34486.34482004027
34448.6410605785,34448.6410605785
34211.31434784278,34211.31434784278
34616.62717477664,34616.62717477664
34141.04116197553,34141.04116197553
34221.547775069695,34221.547775069695
34230.03089163189,34230.03089163189
34240.10702675768,34240.10702675768
34408.75144934801,34408.75144934801
34318.66673564501,34318.66673564501
34251.14472205948,34251.14472205948
34170.95004026105,34170.95004026105
34310.09818693777,34310.09818693777
34537.42153340914,34537.42153340914
34092.40182642641,34092.40182642641
34359.775174977396,34359.775174977396
34310.345698124256,34310.345698124256
34446.26494444356,34446.26494444356
34309.057501891584,34309.057501891584
34141.17838399254,34141.17838399254
34093.00415471938,34093.00415471938
34349.459217665695,34349.459217665695
34556.94254694589,34556.94254694589
34656.658900405426,34656.658900405426
34022.29533306721,34022.29533306721
34875.89548498396,34875.89548498396
33112.981701714576,33112.981701714576
