epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,-578.9224009815148,-578.9224009815148,-578.9224009815148,0.0,1,2025-08-09T14:21:26.810433
1,-511.07807724993665,-511.07807724993665,-511.07807724993665,0.0,1,2025-08-09T14:21:32.361542
2,-364.7279804237383,-364.7279804237383,-364.7279804237383,0.0,1,2025-08-09T14:21:37.887455
3,-176.96237320655328,-176.96237320655328,-176.96237320655328,0.0,1,2025-08-09T14:21:43.441817
4,-537.7265993885173,-537.7265993885173,-537.7265993885173,0.0,1,2025-08-09T14:21:49.017966
5,-192.16866148025449,-192.16866148025449,-192.16866148025449,0.0,1,2025-08-09T14:21:54.583138
6,-198.43272602205815,-198.43272602205815,-198.43272602205815,0.0,1,2025-08-09T14:22:00.160122
7,-639.875859983194,-639.875859983194,-639.875859983194,0.0,1,2025-08-09T14:22:05.715979
8,-493.39461008786867,-493.39461008786867,-493.39461008786867,0.0,1,2025-08-09T14:22:11.196890
9,-222.56462529464173,-222.56462529464173,-222.56462529464173,0.0,1,2025-08-09T14:22:16.748437
10,-744.360646856115,-744.360646856115,-744.360646856115,0.0,1,2025-08-09T14:22:22.626118
11,-536.0601602338153,-536.0601602338153,-536.0601602338153,0.0,1,2025-08-09T14:22:28.186039
12,-224.51923835386668,-224.51923835386668,-224.51923835386668,0.0,1,2025-08-09T14:22:33.738097
13,-345.8219748566941,-345.8219748566941,-345.8219748566941,0.0,1,2025-08-09T14:22:39.310201
14,-222.23505940719207,-222.23505940719207,-222.23505940719207,0.0,1,2025-08-09T14:22:44.885350
15,-278.67912429284485,-278.67912429284485,-278.67912429284485,0.0,1,2025-08-09T14:22:50.472514
16,-368.9480673004447,-368.9480673004447,-368.9480673004447,0.0,1,2025-08-09T14:22:56.052360
17,-119.35148401971585,-119.35148401971585,-119.35148401971585,0.0,1,2025-08-09T14:23:01.600721
18,-477.89481915269573,-477.89481915269573,-477.89481915269573,0.0,1,2025-08-09T14:23:07.143096
19,-522.3701225634799,-522.3701225634799,-522.3701225634799,0.0,1,2025-08-09T14:23:12.607482
20,-718.5010810556835,-718.5010810556835,-718.5010810556835,0.0,1,2025-08-09T14:23:18.495581
21,-213.44577347055565,-213.44577347055565,-213.44577347055565,0.0,1,2025-08-09T14:23:24.061902
22,-428.2070742453336,-428.2070742453336,-428.2070742453336,0.0,1,2025-08-09T14:23:29.649447
23,-172.44870717941967,-172.44870717941967,-172.44870717941967,0.0,1,2025-08-09T14:23:35.246985
24,-673.4075817660541,-673.4075817660541,-673.4075817660541,0.0,1,2025-08-09T14:23:40.839572
