Epoch Reward,Avg Reward (last 10),Avg Reward (last 50),Best Reward,Replay Buffer Size
4687.726394807147,4489.264756668703,4489.264756668703,5526.941623903516,771
4600.698536251743,4726.361188754889,4726.361188754889,5526.941623903516,1586
4105.58005618902,4879.907867831714,4749.693497444043,5526.941623903516,2389
4532.769053984184,4771.152961439977,4748.757075097432,5526.941623903516,3188
5016.818964178826,4830.43128953072,4781.988614278714,5526.941623903516,4001
5003.0401639880165,4948.51063748258,4815.3415958924825,5526.941623903516,4819
4247.5034304225,4850.714337926069,4801.624535320816,5526.941623903516,5597
4625.02597764418,4875.350290535005,4830.343769553113,5526.941623903516,6426
4787.858753169882,4952.574999364455,4835.169082886069,5526.941623903516,7232
4793.676094416436,4865.1845774146295,4837.311931125416,5526.941623903516,8028
5087.022965980026,4921.204436365073,4886.966586203606,5526.941623903516,8855
4866.571305899146,4969.929041892087,4886.025501752856,5526.941623903516,9665
5633.828789443774,4975.877587311121,4906.160530099488,5633.828789443774,10481
4817.840399299155,5078.886881892334,4947.572285843326,5633.828789443774,11317
4697.024948126482,4981.304874658045,4936.335247124953,5633.828789443774,12108
5130.659624734112,4878.387377995808,4933.547633945972,5633.828789443774,12916
4801.0581101912885,4960.027360797121,4958.197851699163,5633.828789443774,13739
4976.702121267288,4767.447975323621,4911.967170903696,5633.828789443774,14513
4966.500613676724,4808.860414531193,4929.45493473251,5633.828789443774,15345
5140.708508867962,4963.786288317378,4931.687513084246,5633.828789443774,16148
4490.050836625162,4923.6955771906905,4929.953162897635,5869.916572317711,16942
4403.128775001167,4800.155711887267,4897.732847083281,5869.916572317711,17712
5511.869896637446,4900.956294865084,4914.968904408427,5869.916572317711,18567
4508.248374148805,5160.656051616971,4914.08668102821,5894.772574880937,19398
4429.16384552149,4929.821316605015,4904.6721927978215,5894.772574880937,20170
4693.145032814056,4742.742478098458,4886.957701048739,5894.772574880937,20984
5402.084060561136,4984.54022153032,4909.574764944461,5894.772574880937,21844
4908.100270920649,5083.437616806446,4950.155629345304,5894.772574880937,22663
5438.897901877796,5051.825008746674,4958.1676837875575,5894.772574880937,23510
5166.290390582882,5058.948909698658,4969.18815362156,5894.772574880937,24340
4944.744044335187,5147.4461770437165,5002.917803758162,5894.772574880937,25203
5049.98594761732,5060.807620235906,5021.318535291288,5894.772574880937,26009
5108.225599573983,4830.487076252434,4988.823960035631,5894.772574880937,26808
4405.78767566227,4872.119272727203,4963.611179513334,5894.772574880937,27626
4562.950084994767,4874.274961233497,4977.714688961328,5894.772574880937,28422
5505.335956274638,4936.031090065634,5002.268901906769,5894.772574880937,29242
4747.457269725411,5042.253006607849,4989.257245976834,5894.772574880937,30056
5171.417408503583,4852.847154786236,4956.1508095027275,5894.772574880937,30829
5006.94785306559,4862.006153284638,4951.293474884426,5894.772574880937,31649
4680.967925118025,4971.695940485433,4938.700215660083,5894.772574880937,32465
5216.474577374749,4941.552673573176,4910.114774190319,5894.772574880937,33289
4855.502641148873,5032.378262941465,4933.014344201195,5894.772574880937,34118
4345.927884605802,4868.348157827769,4917.686990505385,5894.772574880937,34895
4878.492168220369,4748.176800995192,4908.225849854793,5894.772574880937,35688
4729.9954309889345,4800.130133613965,4902.858024981479,5894.772574880937,36471
4709.503838138767,4710.012795086635,4863.022190858993,5894.772574880937,37242
5199.433592853961,4717.1176633112755,4837.830956322165,5894.772574880937,38055
5084.317472961311,4905.469184310119,4873.546596763769,5894.772574880937,38873
4868.85889021316,5049.675365965883,4875.364798858413,5894.772574880937,39708
4250.568651286686,4985.655175720971,4876.338443810876,5894.772574880937,40497
5004.813826777775,5038.597155956068,4894.773695334992,5894.772574880937,41337
5157.022050667375,5070.868986777054,4884.036588577995,5894.772574880937,42147
5455.982054713559,4971.351323637736,4915.374328496985,5894.772574880937,42986
4914.3423461458,4926.707761701311,4919.742780719218,5894.772574880937,43780
