epoch,avg_reward,min_reward,max_reward,std_reward,total_episodes,timestamp
0,495.11570544128296,495.11570544128296,495.11570544128296,0.0,1,2025-08-28T22:38:04.676599
1,350.0323102533555,350.0323102533555,350.0323102533555,0.0,1,2025-08-28T22:38:21.934889
2,435.69572306304195,435.69572306304195,435.69572306304195,0.0,1,2025-08-28T22:38:39.096808
3,490.22731900759584,490.22731900759584,490.22731900759584,0.0,1,2025-08-28T22:38:56.239349
4,498.9048167643639,498.9048167643639,498.9048167643639,0.0,1,2025-08-28T22:39:13.385904
5,433.6039746326133,433.6039746326133,433.6039746326133,0.0,1,2025-08-28T22:39:30.501225
6,456.6513862889046,456.6513862889046,456.6513862889046,0.0,1,2025-08-28T22:39:47.506880
7,456.186016162261,456.186016162261,456.186016162261,0.0,1,2025-08-28T22:40:04.519536
8,414.9708825163317,414.9708825163317,414.9708825163317,0.0,1,2025-08-28T22:40:21.420776
9,405.507010307384,405.507010307384,405.507010307384,0.0,1,2025-08-28T22:40:38.623762
10,483.721523563029,483.721523563029,483.721523563029,0.0,1,2025-08-28T22:40:56.111080
11,444.47773798226945,444.47773798226945,444.47773798226945,0.0,1,2025-08-28T22:41:13.198374
12,382.01041059001204,382.01041059001204,382.01041059001204,0.0,1,2025-08-28T22:41:30.203926
13,376.58209686705817,376.58209686705817,376.58209686705817,0.0,1,2025-08-28T22:41:47.331351
14,411.2968823358263,411.2968823358263,411.2968823358263,0.0,1,2025-08-28T22:42:04.717232
15,431.4623082217697,431.4623082217697,431.4623082217697,0.0,1,2025-08-28T22:42:22.216558
16,422.24802295098567,422.24802295098567,422.24802295098567,0.0,1,2025-08-28T22:42:39.684678
17,435.69572306304195,435.69572306304195,435.69572306304195,0.0,1,2025-08-28T22:42:56.638073
18,435.50645974105646,435.50645974105646,435.50645974105646,0.0,1,2025-08-28T22:43:13.865791
19,408.8174721233019,408.8174721233019,408.8174721233019,0.0,1,2025-08-28T22:43:31.221792
20,444.58454572508697,444.58454572508697,444.58454572508697,0.0,1,2025-08-28T22:43:49.016345
21,398.653227115321,398.653227115321,398.653227115321,0.0,1,2025-08-28T22:44:06.231993
22,432.8362208114198,432.8362208114198,432.8362208114198,0.0,1,2025-08-28T22:44:23.393593
23,449.9934044490238,449.9934044490238,449.9934044490238,0.0,1,2025-08-28T22:44:40.778473
24,456.41445681765157,456.41445681765157,456.41445681765157,0.0,1,2025-08-28T22:44:58.020470
